type,date,team,position,times
brasileirao_positions,2025-09-30,Corinthians,18,22
brasileirao_positions,2025-09-30,Corinthians,17,49
brasileirao_positions,2025-09-30,Corinthians,19,8
brasileirao_positions,2025-09-30,Corinthians,5,6
brasileirao_positions,2025-09-30,Corinthians,4,2
brasileirao_positions,2025-09-30,Corinthians,20,2
brasileirao_positions,2025-09-30,Sao Paulo,11,78
brasileirao_positions,2025-09-30,Sao Paulo,12,69
brasileirao_positions,2025-09-30,Sao Paulo,13,42
brasileirao_positions,2025-09-30,Sao Paulo,9,166
brasileirao_positions,2025-09-30,Sao Paulo,15,18
brasileirao_positions,2025-09-30,Sao Paulo,16,4
brasileirao_positions,2025-09-30,Sao Paulo,10,102
brasileirao_positions,2025-09-30,Sao Paulo,7,137
brasileirao_positions,2025-09-30,Sao Paulo,8,160
brasileirao_positions,2025-09-30,Sao Paulo,5,44
brasileirao_positions,2025-09-30,Sao Paulo,14,35
brasileirao_positions,2025-09-30,Sao Paulo,6,103
brasileirao_positions,2025-09-30,Sao Paulo,17,3
brasileirao_positions,2025-09-30,Sao Paulo,4,27
brasileirao_positions,2025-09-30,Sao Paulo,18,1
brasileirao_positions,2025-09-30,Sao Paulo,3,1
brasileirao_positions,2025-09-30,Santos,12,78
brasileirao_positions,2025-09-30,Santos,16,167
brasileirao_positions,2025-09-30,Santos,18,68
brasileirao_positions,2025-09-30,Santos,10,36
brasileirao_positions,2025-09-30,Santos,9,42
brasileirao_positions,2025-09-30,Santos,15,119
brasileirao_positions,2025-09-30,Santos,17,100
brasileirao_positions,2025-09-30,Santos,14,125
brasileirao_positions,2025-09-30,Santos,19,32
brasileirao_positions,2025-09-30,Santos,13,108
brasileirao_positions,2025-09-30,Santos,11,68
brasileirao_positions,2025-09-30,Santos,8,18
brasileirao_positions,2025-09-30,Santos,5,2
brasileirao_positions,2025-09-30,Santos,6,5
brasileirao_positions,2025-09-30,Santos,7,12
brasileirao_positions,2025-09-30,Santos,20,10
brasileirao_positions,2025-09-30,Ceara,13,115
brasileirao_positions,2025-09-30,Ceara,16,64
brasileirao_positions,2025-09-30,Ceara,11,112
brasileirao_positions,2025-09-30,Ceara,14,113
brasileirao_positions,2025-09-30,Ceara,5,10
brasileirao_positions,2025-09-30,Ceara,12,114
brasileirao_positions,2025-09-30,Ceara,9,67
brasileirao_positions,2025-09-30,Ceara,17,28
brasileirao_positions,2025-09-30,Ceara,15,108
brasileirao_positions,2025-09-30,Ceara,6,18
brasileirao_positions,2025-09-30,Ceara,7,34
brasileirao_positions,2025-09-30,Ceara,8,68
brasileirao_positions,2025-09-30,Ceara,4,4
brasileirao_positions,2025-09-30,Ceara,10,117
brasileirao_positions,2025-09-30,Ceara,18,10
brasileirao_positions,2025-09-30,Ceara,19,6
brasileirao_positions,2025-09-30,Ceara,20,2
brasileirao_positions,2025-09-30,Gremio,14,76
brasileirao_positions,2025-09-30,Gremio,10,118
brasileirao_positions,2025-09-30,Gremio,11,115
brasileirao_positions,2025-09-30,Gremio,6,34
brasileirao_positions,2025-09-30,Gremio,8,104
brasileirao_positions,2025-09-30,Gremio,9,113
brasileirao_positions,2025-09-30,Gremio,15,68
brasileirao_positions,2025-09-30,Gremio,12,119
brasileirao_positions,2025-09-30,Gremio,13,91
brasileirao_positions,2025-09-30,Gremio,4,7
brasileirao_positions,2025-09-30,Gremio,7,58
brasileirao_positions,2025-09-30,Gremio,16,45
brasileirao_positions,2025-09-30,Gremio,18,11
brasileirao_positions,2025-09-30,Gremio,17,17
brasileirao_positions,2025-09-30,Gremio,19,3
brasileirao_positions,2025-09-30,Gremio,5,11
brasileirao_positions,2025-09-30,Atletico-MG,15,115
brasileirao_positions,2025-09-30,Atletico-MG,11,86
brasileirao_positions,2025-09-30,Atletico-MG,12,95
brasileirao_positions,2025-09-30,Atletico-MG,8,51
brasileirao_positions,2025-09-30,Atletico-MG,13,131
brasileirao_positions,2025-09-30,Atletico-MG,14,112
brasileirao_positions,2025-09-30,Atletico-MG,10,84
brasileirao_positions,2025-09-30,Atletico-MG,17,69
brasileirao_positions,2025-09-30,Atletico-MG,16,93
brasileirao_positions,2025-09-30,Atletico-MG,18,29
brasileirao_positions,2025-09-30,Atletico-MG,9,75
brasileirao_positions,2025-09-30,Atletico-MG,7,27
brasileirao_positions,2025-09-30,Atletico-MG,6,11
brasileirao_positions,2025-09-30,Atletico-MG,19,7
brasileirao_positions,2025-09-30,Atletico-MG,5,3
brasileirao_positions,2025-09-30,Atletico-MG,20,2
brasileirao_positions,2025-09-30,Fortaleza EC,16,116
brasileirao_positions,2025-09-30,Fortaleza EC,17,184
brasileirao_positions,2025-09-30,Fortaleza EC,19,227
brasileirao_positions,2025-09-30,Fortaleza EC,18,220
brasileirao_positions,2025-09-30,Fortaleza EC,20,105
brasileirao_positions,2025-09-30,Fortaleza EC,11,9
brasileirao_positions,2025-09-30,Fortaleza EC,12,11
brasileirao_positions,2025-09-30,Fortaleza EC,14,29
brasileirao_positions,2025-09-30,Fortaleza EC,13,27
brasileirao_positions,2025-09-30,Fortaleza EC,15,57
brasileirao_positions,2025-09-30,Fortaleza EC,10,4
brasileirao_positions,2025-09-30,Fortaleza EC,8,1
brasileirao_positions,2025-09-30,Internacional,17,46
brasileirao_positions,2025-09-30,Internacional,9,61
brasileirao_positions,2025-09-30,Internacional,7,37
brasileirao_positions,2025-09-30,Internacional,15,115
brasileirao_positions,2025-09-30,Internacional,11,104
brasileirao_positions,2025-09-30,Internacional,18,23
brasileirao_positions,2025-09-30,Internacional,12,106
brasileirao_positions,2025-09-30,Internacional,13,117
brasileirao_positions,2025-09-30,Internacional,10,83
brasileirao_positions,2025-09-30,Internacional,14,109
brasileirao_positions,2025-09-30,Internacional,16,110
brasileirao_positions,2025-09-30,Internacional,19,6
brasileirao_positions,2025-09-30,Internacional,8,54
brasileirao_positions,2025-09-30,Internacional,6,12
brasileirao_positions,2025-09-30,Internacional,20,3
brasileirao_positions,2025-09-30,Internacional,5,3
brasileirao_positions,2025-09-30,Internacional,4,1
brasileirao_positions,2025-09-30,Juventude,18,244
brasileirao_positions,2025-09-30,Juventude,15,63
brasileirao_positions,2025-09-30,Juventude,16,104
brasileirao_positions,2025-09-30,Juventude,17,206
brasileirao_positions,2025-09-30,Juventude,14,26
brasileirao_positions,2025-09-30,Juventude,19,216
brasileirao_positions,2025-09-30,Juventude,20,99
brasileirao_positions,2025-09-30,Juventude,11,5
brasileirao_positions,2025-09-30,Juventude,12,15
brasileirao_positions,2025-09-30,Juventude,9,1
brasileirao_positions,2025-09-30,Juventude,13,9
brasileirao_positions,2025-09-30,Juventude,10,1
brasileirao_positions,2025-09-30,Juventude,8,1
brasileirao_positions,2025-09-30,Sport Recife,19,198
brasileirao_positions,2025-09-30,Sport Recife,20,614
brasileirao_positions,2025-09-30,Sport Recife,16,19
brasileirao_positions,2025-09-30,Sport Recife,18,87
brasileirao_positions,2025-09-30,Sport Recife,17,59
brasileirao_positions,2025-09-30,Sport Recife,14,3
brasileirao_positions,2025-09-30,Sport Recife,15,7
brasileirao_positions,2025-09-30,Sport Recife,13,2
brasileirao_positions,2025-09-30,Sport Recife,12,1
brasileirao_positions,2025-09-30,Vitoria,20,149
brasileirao_positions,2025-09-30,Vitoria,19,280
brasileirao_positions,2025-09-30,Vitoria,17,163
brasileirao_positions,2025-09-30,Vitoria,18,248
brasileirao_positions,2025-09-30,Vitoria,14,26
brasileirao_positions,2025-09-30,Vitoria,16,72
brasileirao_positions,2025-09-30,Vitoria,13,7
brasileirao_positions,2025-09-30,Vitoria,15,37
brasileirao_positions,2025-09-30,Vitoria,11,2
brasileirao_positions,2025-09-30,Vitoria,12,4
brasileirao_positions,2025-09-30,Vitoria,10,2
brasileirao_positions,2025-10-01,Palmeiras,1,322
brasileirao_positions,2025-10-01,Palmeiras,2,507
brasileirao_positions,2025-10-01,Palmeiras,3,136
brasileirao_positions,2025-10-01,Palmeiras,4,25
brasileirao_positions,2025-10-01,Flamengo,2,292
brasileirao_positions,2025-10-01,Flamengo,1,634
brasileirao_positions,2025-10-01,Flamengo,3,58
brasileirao_positions,2025-10-01,Flamengo,4,6
brasileirao_positions,2025-10-01,Cruzeiro,3,551
brasileirao_positions,2025-10-01,Cruzeiro,2,173
brasileirao_positions,2025-10-01,Cruzeiro,4,158
brasileirao_positions,2025-10-01,Cruzeiro,5,58
brasileirao_positions,2025-10-01,Cruzeiro,1,33
brasileirao_positions,2025-10-01,Cruzeiro,6,16
brasileirao_positions,2025-10-01,Cruzeiro,9,1
brasileirao_positions,2025-10-01,Botafogo,4,337
brasileirao_positions,2025-10-01,Botafogo,6,146
brasileirao_positions,2025-10-01,Botafogo,7,68
brasileirao_positions,2025-10-01,Botafogo,5,236
brasileirao_positions,2025-10-01,Botafogo,2,15
brasileirao_positions,2025-10-01,Botafogo,3,140
brasileirao_positions,2025-10-01,Botafogo,9,11
brasileirao_positions,2025-10-01,Botafogo,10,5
brasileirao_positions,2025-10-01,Botafogo,8,29
brasileirao_positions,2025-10-01,Botafogo,1,1
brasileirao_positions,2025-10-01,Botafogo,12,1
brasileirao_positions,2025-10-01,Botafogo,11,1
brasileirao_positions,2025-10-01,Bahia,5,221
brasileirao_positions,2025-10-01,Bahia,6,236
brasileirao_positions,2025-10-01,Bahia,4,118
brasileirao_positions,2025-10-01,Bahia,7,185
brasileirao_positions,2025-10-01,Bahia,11,17
brasileirao_positions,2025-10-01,Bahia,8,103
brasileirao_positions,2025-10-01,Bahia,9,48
brasileirao_positions,2025-10-01,Bahia,3,22
brasileirao_positions,2025-10-01,Bahia,10,25
brasileirao_positions,2025-10-01,Bahia,13,4
brasileirao_positions,2025-10-01,Bahia,12,10
brasileirao_positions,2025-10-01,Bahia,14,1
brasileirao_positions,2025-10-01,Fluminense,6,181
brasileirao_positions,2025-10-01,Fluminense,10,81
brasileirao_positions,2025-10-01,Fluminense,13,14
brasileirao_positions,2025-10-01,Fluminense,9,106
brasileirao_positions,2025-10-01,Fluminense,8,136
brasileirao_positions,2025-10-01,Fluminense,5,104
brasileirao_positions,2025-10-01,Fluminense,4,52
brasileirao_positions,2025-10-01,Fluminense,7,197
brasileirao_positions,2025-10-01,Fluminense,11,54
brasileirao_positions,2025-10-01,Fluminense,17,1
brasileirao_positions,2025-10-01,Fluminense,16,1
brasileirao_positions,2025-10-01,Fluminense,12,34
brasileirao_positions,2025-10-01,Fluminense,3,9
brasileirao_positions,2025-10-01,Fluminense,14,12
brasileirao_positions,2025-10-01,Fluminense,15,8
brasileirao_positions,2025-10-01,Mirassol,7,92
brasileirao_positions,2025-10-01,Mirassol,4,267
brasileirao_positions,2025-10-01,Mirassol,6,186
brasileirao_positions,2025-10-01,Mirassol,5,265
brasileirao_positions,2025-10-01,Mirassol,3,73
brasileirao_positions,2025-10-01,Mirassol,9,26
brasileirao_positions,2025-10-01,Mirassol,8,56
brasileirao_positions,2025-10-01,Mirassol,11,8
brasileirao_positions,2025-10-01,Mirassol,10,11
brasileirao_positions,2025-10-01,Mirassol,12,2
brasileirao_positions,2025-10-01,Mirassol,2,3
brasileirao_positions,2025-10-01,Mirassol,13,1
brasileirao_positions,2025-10-01,RB Bragantino,8,78
brasileirao_positions,2025-10-01,RB Bragantino,9,97
brasileirao_positions,2025-10-01,RB Bragantino,11,112
brasileirao_positions,2025-10-01,RB Bragantino,13,120
brasileirao_positions,2025-10-01,RB Bragantino,7,33
brasileirao_positions,2025-10-01,RB Bragantino,12,109
brasileirao_positions,2025-10-01,RB Bragantino,10,110
brasileirao_positions,2025-10-01,RB Bragantino,14,105
brasileirao_positions,2025-10-01,RB Bragantino,15,97
brasileirao_positions,2025-10-01,RB Bragantino,16,66
brasileirao_positions,2025-10-01,RB Bragantino,17,29
brasileirao_positions,2025-10-01,RB Bragantino,18,7
brasileirao_positions,2025-10-01,RB Bragantino,6,17
brasileirao_positions,2025-10-01,RB Bragantino,5,6
brasileirao_positions,2025-10-01,RB Bragantino,19,4
brasileirao_positions,2025-10-01,Gremio,9,126
brasileirao_positions,2025-10-01,Gremio,18,12
brasileirao_positions,2025-10-01,Gremio,8,111
brasileirao_positions,2025-10-01,Gremio,15,72
brasileirao_positions,2025-10-01,Gremio,11,113
brasileirao_positions,2025-10-01,Gremio,16,44
brasileirao_positions,2025-10-01,Gremio,13,90
brasileirao_positions,2025-10-01,Gremio,7,57
brasileirao_positions,2025-10-01,Gremio,12,101
brasileirao_positions,2025-10-01,Gremio,17,25
brasileirao_positions,2025-10-01,Gremio,10,103
brasileirao_positions,2025-10-01,Gremio,14,90
brasileirao_positions,2025-10-01,Gremio,6,32
brasileirao_positions,2025-10-01,Gremio,19,2
brasileirao_positions,2025-10-01,Gremio,5,11
brasileirao_positions,2025-10-01,Gremio,4,1
brasileirao_positions,2025-10-01,Ceara,10,123
brasileirao_positions,2025-10-01,Ceara,12,109
brasileirao_positions,2025-10-01,Ceara,6,29
brasileirao_positions,2025-10-01,Ceara,7,47
brasileirao_positions,2025-10-01,Ceara,15,75
brasileirao_positions,2025-10-01,Ceara,13,98
brasileirao_positions,2025-10-01,Ceara,16,60
brasileirao_positions,2025-10-01,Ceara,5,15
brasileirao_positions,2025-10-01,Ceara,8,68
brasileirao_positions,2025-10-01,Ceara,9,92
brasileirao_positions,2025-10-01,Ceara,14,89
brasileirao_positions,2025-10-01,Ceara,17,41
brasileirao_positions,2025-10-01,Ceara,11,126
brasileirao_positions,2025-10-01,Ceara,18,14
brasileirao_positions,2025-10-01,Ceara,19,4
brasileirao_positions,2025-10-01,Atletico-MG,11,106
brasileirao_positions,2025-10-01,Atletico-MG,10,96
brasileirao_positions,2025-10-01,Atletico-MG,13,120
brasileirao_positions,2025-10-01,Atletico-MG,17,63
brasileirao_positions,2025-10-01,Atletico-MG,14,104
brasileirao_positions,2025-10-01,Atletico-MG,12,107
brasileirao_positions,2025-10-01,Atletico-MG,16,80
brasileirao_positions,2025-10-01,Atletico-MG,15,101
brasileirao_positions,2025-10-01,Atletico-MG,8,49
brasileirao_positions,2025-10-01,Atletico-MG,9,79
brasileirao_positions,2025-10-01,Atletico-MG,6,8
brasileirao_positions,2025-10-01,Atletico-MG,18,28
brasileirao_positions,2025-10-01,Atletico-MG,7,33
brasileirao_positions,2025-10-01,Atletico-MG,19,8
brasileirao_positions,2025-10-01,Atletico-MG,5,5
brasileirao_positions,2025-10-01,Atletico-MG,4,3
brasileirao_positions,2025-10-01,Sao Paulo,12,69
brasileirao_positions,2025-10-01,Sao Paulo,7,174
brasileirao_positions,2025-10-01,Sao Paulo,9,139
brasileirao_positions,2025-10-01,Sao Paulo,8,164
brasileirao_positions,2025-10-01,Sao Paulo,13,42
brasileirao_positions,2025-10-01,Sao Paulo,10,110
brasileirao_positions,2025-10-01,Sao Paulo,6,94
brasileirao_positions,2025-10-01,Sao Paulo,11,70
brasileirao_positions,2025-10-01,Sao Paulo,14,34
brasileirao_positions,2025-10-01,Sao Paulo,19,1
brasileirao_positions,2025-10-01,Sao Paulo,15,5
brasileirao_positions,2025-10-01,Sao Paulo,5,59
brasileirao_positions,2025-10-01,Sao Paulo,16,7
brasileirao_positions,2025-10-01,Sao Paulo,4,21
brasileirao_positions,2025-10-01,Sao Paulo,3,1
brasileirao_positions,2025-10-01,Santos,13,90
brasileirao_positions,2025-10-01,Santos,8,20
brasileirao_positions,2025-10-01,Santos,15,159
brasileirao_positions,2025-10-01,Santos,19,26
brasileirao_positions,2025-10-01,Santos,16,167
brasileirao_positions,2025-10-01,Santos,12,78
brasileirao_positions,2025-10-01,Santos,18,77
brasileirao_positions,2025-10-01,Santos,10,45
brasileirao_positions,2025-10-01,Santos,14,130
brasileirao_positions,2025-10-01,Santos,17,107
brasileirao_positions,2025-10-01,Santos,20,5
brasileirao_positions,2025-10-01,Santos,7,1
brasileirao_positions,2025-10-01,Santos,9,26
brasileirao_positions,2025-10-01,Santos,11,57
brasileirao_positions,2025-10-01,Santos,6,2
brasileirao_positions,2025-10-01,Corinthians,14,95
brasileirao_positions,2025-10-01,Corinthians,12,125
brasileirao_positions,2025-10-01,Corinthians,10,98
brasileirao_positions,2025-10-01,Corinthians,8,61
brasileirao_positions,2025-10-01,Corinthians,11,108
brasileirao_positions,2025-10-01,Corinthians,6,14
brasileirao_positions,2025-10-01,Corinthians,13,124
brasileirao_positions,2025-10-01,Corinthians,16,83
brasileirao_positions,2025-10-01,Corinthians,9,90
brasileirao_positions,2025-10-01,Corinthians,15,106
brasileirao_positions,2025-10-01,Corinthians,7,29
brasileirao_positions,2025-10-01,Corinthians,18,11
brasileirao_positions,2025-10-01,Corinthians,17,38
brasileirao_positions,2025-10-01,Corinthians,19,7
brasileirao_positions,2025-10-01,Corinthians,5,1
brasileirao_positions,2025-10-01,Juventude,15,60
brasileirao_positions,2025-10-01,Juventude,20,86
brasileirao_positions,2025-10-01,Juventude,17,203
brasileirao_positions,2025-10-01,Juventude,19,228
brasileirao_positions,2025-10-01,Juventude,16,102
brasileirao_positions,2025-10-01,Juventude,18,241
brasileirao_positions,2025-10-01,Juventude,14,30
brasileirao_positions,2025-10-01,Juventude,13,18
brasileirao_positions,2025-10-01,Juventude,12,12
brasileirao_positions,2025-10-01,Juventude,9,3
brasileirao_positions,2025-10-01,Juventude,11,6
brasileirao_positions,2025-10-01,Juventude,7,1
brasileirao_positions,2025-10-01,Internacional,16,97
brasileirao_positions,2025-10-01,Internacional,15,122
brasileirao_positions,2025-10-01,Internacional,14,121
brasileirao_positions,2025-10-01,Internacional,18,31
brasileirao_positions,2025-10-01,Internacional,11,105
brasileirao_positions,2025-10-01,Internacional,10,70
brasileirao_positions,2025-10-01,Internacional,9,70
brasileirao_positions,2025-10-01,Internacional,13,102
brasileirao_positions,2025-10-01,Internacional,12,99
brasileirao_positions,2025-10-01,Internacional,6,13
brasileirao_positions,2025-10-01,Internacional,8,50
brasileirao_positions,2025-10-01,Internacional,17,59
brasileirao_positions,2025-10-01,Internacional,7,32
brasileirao_positions,2025-10-01,Internacional,19,9
brasileirao_positions,2025-10-01,Internacional,5,7
brasileirao_positions,2025-10-01,Internacional,20,3
brasileirao_positions,2025-10-01,Vasco DA Gama,17,35
brasileirao_positions,2025-10-01,Vasco DA Gama,13,122
brasileirao_positions,2025-10-01,Vasco DA Gama,16,85
brasileirao_positions,2025-10-01,Vasco DA Gama,18,18
brasileirao_positions,2025-10-01,Vasco DA Gama,11,98
brasileirao_positions,2025-10-01,Vasco DA Gama,12,119
brasileirao_positions,2025-10-01,Vasco DA Gama,7,41
brasileirao_positions,2025-10-01,Vasco DA Gama,14,116
brasileirao_positions,2025-10-01,Vasco DA Gama,10,105
brasileirao_positions,2025-10-01,Vasco DA Gama,8,64
brasileirao_positions,2025-10-01,Vasco DA Gama,9,73
brasileirao_positions,2025-10-01,Vasco DA Gama,15,86
brasileirao_positions,2025-10-01,Vasco DA Gama,6,15
brasileirao_positions,2025-10-01,Vasco DA Gama,19,8
brasileirao_positions,2025-10-01,Vasco DA Gama,4,2
brasileirao_positions,2025-10-01,Vasco DA Gama,5,2
brasileirao_positions,2025-10-01,Vasco DA Gama,20,1
brasileirao_positions,2025-10-01,Fortaleza EC,18,207
brasileirao_positions,2025-10-01,Fortaleza EC,16,122
brasileirao_positions,2025-10-01,Fortaleza EC,14,35
brasileirao_positions,2025-10-01,Fortaleza EC,17,209
brasileirao_positions,2025-10-01,Fortaleza EC,20,75
brasileirao_positions,2025-10-01,Fortaleza EC,19,235
brasileirao_positions,2025-10-01,Fortaleza EC,15,56
brasileirao_positions,2025-10-01,Fortaleza EC,13,25
brasileirao_positions,2025-10-01,Fortaleza EC,11,4
brasileirao_positions,2025-10-01,Fortaleza EC,10,6
brasileirao_positions,2025-10-01,Fortaleza EC,9,2
brasileirao_positions,2025-10-01,Fortaleza EC,12,12
brasileirao_positions,2025-10-01,Fortaleza EC,8,1
brasileirao_positions,2025-10-01,Fortaleza EC,6,1
brasileirao_positions,2025-10-01,Vitoria,19,289
brasileirao_positions,2025-10-01,Vitoria,17,157
brasileirao_positions,2025-10-01,Vitoria,12,2
brasileirao_positions,2025-10-01,Vitoria,20,131
brasileirao_positions,2025-10-01,Vitoria,18,254
brasileirao_positions,2025-10-01,Vitoria,16,66
brasileirao_positions,2025-10-01,Vitoria,14,26
brasileirao_positions,2025-10-01,Vitoria,15,39
brasileirao_positions,2025-10-01,Vitoria,13,18
brasileirao_positions,2025-10-01,Vitoria,11,5
brasileirao_positions,2025-10-01,Vitoria,9,1
brasileirao_positions,2025-10-01,Vitoria,10,2
brasileirao_positions,2025-10-01,Sport Recife,20,689
brasileirao_positions,2025-10-01,Sport Recife,19,169
brasileirao_positions,2025-10-01,Sport Recife,15,4
brasileirao_positions,2025-10-01,Sport Recife,18,90
brasileirao_positions,2025-10-01,Sport Recife,17,23
brasileirao_positions,2025-10-01,Sport Recife,16,10
brasileirao_positions,2025-10-01,Sport Recife,13,2
brasileirao_positions,2025-10-01,Sport Recife,14,2
brasileirao_positions,2025-10-01,Sport Recife,12,1
brasileirao_positions,2025-10-02,Flamengo,1,553
brasileirao_positions,2025-10-02,Flamengo,2,347
brasileirao_positions,2025-10-02,Flamengo,3,80
brasileirao_positions,2025-10-02,Flamengo,5,5
brasileirao_positions,2025-10-02,Flamengo,4,5
brasileirao_positions,2025-10-02,Palmeiras,2,428
brasileirao_positions,2025-10-02,Palmeiras,1,389
brasileirao_positions,2025-10-02,Palmeiras,3,148
brasileirao_positions,2025-10-02,Palmeiras,4,21
brasileirao_positions,2025-10-02,Palmeiras,5,4
brasileirao_positions,2025-10-02,Cruzeiro,3,545
brasileirao_positions,2025-10-02,Cruzeiro,4,144
brasileirao_positions,2025-10-02,Cruzeiro,2,191
brasileirao_positions,2025-10-02,Cruzeiro,1,47
brasileirao_positions,2025-10-02,Cruzeiro,5,47
brasileirao_positions,2025-10-02,Cruzeiro,6,12
brasileirao_positions,2025-10-02,Cruzeiro,7,3
brasileirao_positions,2025-10-02,Cruzeiro,8,1
brasileirao_positions,2025-10-02,Sao Paulo,4,33
brasileirao_positions,2025-10-02,Sao Paulo,8,176
brasileirao_positions,2025-10-02,Sao Paulo,12,33
brasileirao_positions,2025-10-02,Sao Paulo,7,236
brasileirao_positions,2025-10-02,Sao Paulo,6,150
brasileirao_positions,2025-10-02,Sao Paulo,13,17
brasileirao_positions,2025-10-02,Sao Paulo,9,117
brasileirao_positions,2025-10-02,Sao Paulo,10,71
brasileirao_positions,2025-10-02,Sao Paulo,5,100
brasileirao_positions,2025-10-02,Sao Paulo,11,40
brasileirao_positions,2025-10-02,Sao Paulo,15,3
brasileirao_positions,2025-10-02,Sao Paulo,2,1
brasileirao_positions,2025-10-02,Sao Paulo,3,5
brasileirao_positions,2025-10-02,Sao Paulo,14,7
brasileirao_positions,2025-10-02,Sao Paulo,16,1
brasileirao_positions,2025-10-02,Fluminense,5,111
brasileirao_positions,2025-10-02,Fluminense,14,15
brasileirao_positions,2025-10-02,Fluminense,7,184
brasileirao_positions,2025-10-02,Fluminense,9,99
brasileirao_positions,2025-10-02,Fluminense,4,41
brasileirao_positions,2025-10-02,Fluminense,12,28
brasileirao_positions,2025-10-02,Fluminense,11,64
brasileirao_positions,2025-10-02,Fluminense,6,153
brasileirao_positions,2025-10-02,Fluminense,13,20
brasileirao_positions,2025-10-02,Fluminense,8,182
brasileirao_positions,2025-10-02,Fluminense,10,83
brasileirao_positions,2025-10-02,Fluminense,3,5
brasileirao_positions,2025-10-02,Fluminense,15,5
brasileirao_positions,2025-10-02,Botafogo,6,126
brasileirao_positions,2025-10-02,Botafogo,4,364
brasileirao_positions,2025-10-02,Botafogo,5,244
brasileirao_positions,2025-10-02,Botafogo,7,65
brasileirao_positions,2025-10-02,Botafogo,9,19
brasileirao_positions,2025-10-02,Botafogo,8,32
brasileirao_positions,2025-10-02,Botafogo,3,119
brasileirao_positions,2025-10-02,Botafogo,2,13
brasileirao_positions,2025-10-02,Botafogo,11,4
brasileirao_positions,2025-10-02,Botafogo,1,1
brasileirao_positions,2025-10-02,Botafogo,10,3
brasileirao_positions,2025-10-02,Mirassol,7,107
brasileirao_positions,2025-10-02,Mirassol,3,66
brasileirao_positions,2025-10-02,Mirassol,4,253
brasileirao_positions,2025-10-02,Mirassol,6,186
brasileirao_positions,2025-10-02,Mirassol,9,24
brasileirao_positions,2025-10-02,Mirassol,5,268
brasileirao_positions,2025-10-02,Mirassol,11,4
brasileirao_positions,2025-10-02,Mirassol,8,66
brasileirao_positions,2025-10-02,Mirassol,14,2
brasileirao_positions,2025-10-02,Mirassol,2,7
brasileirao_positions,2025-10-02,Mirassol,10,7
brasileirao_positions,2025-10-02,Bahia,8,100
brasileirao_positions,2025-10-02,Bahia,5,191
brasileirao_positions,2025-10-02,Bahia,6,251
brasileirao_positions,2025-10-02,Bahia,7,188
brasileirao_positions,2025-10-02,Bahia,3,21
brasileirao_positions,2025-10-02,Bahia,4,111
brasileirao_positions,2025-10-02,Bahia,11,10
brasileirao_positions,2025-10-02,Bahia,17,1
brasileirao_positions,2025-10-02,Bahia,10,31
brasileirao_positions,2025-10-02,Bahia,9,65
brasileirao_positions,2025-10-02,Bahia,12,11
brasileirao_positions,2025-10-02,Bahia,13,5
brasileirao_positions,2025-10-02,Bahia,16,1
brasileirao_positions,2025-10-02,Bahia,2,3
brasileirao_positions,2025-10-02,Bahia,14,1
brasileirao_positions,2025-10-02,Gremio,9,124
brasileirao_positions,2025-10-02,Gremio,10,124
brasileirao_positions,2025-10-02,Gremio,16,43
brasileirao_positions,2025-10-02,Gremio,11,139
brasileirao_positions,2025-10-02,Gremio,17,22
brasileirao_positions,2025-10-02,Gremio,8,74
brasileirao_positions,2025-10-02,Gremio,14,80
brasileirao_positions,2025-10-02,Gremio,6,30
brasileirao_positions,2025-10-02,Gremio,13,107
brasileirao_positions,2025-10-02,Gremio,5,7
brasileirao_positions,2025-10-02,Gremio,7,58
brasileirao_positions,2025-10-02,Gremio,12,114
brasileirao_positions,2025-10-02,Gremio,15,50
brasileirao_positions,2025-10-02,Gremio,4,7
brasileirao_positions,2025-10-02,Gremio,18,10
brasileirao_positions,2025-10-02,Gremio,19,1
brasileirao_positions,2025-10-02,Internacional,10,77
brasileirao_positions,2025-10-02,Internacional,16,100
brasileirao_positions,2025-10-02,Internacional,13,123
brasileirao_positions,2025-10-02,Internacional,11,93
brasileirao_positions,2025-10-02,Internacional,14,120
brasileirao_positions,2025-10-02,Internacional,15,135
brasileirao_positions,2025-10-02,Internacional,17,60
brasileirao_positions,2025-10-02,Internacional,6,11
brasileirao_positions,2025-10-02,Internacional,9,68
brasileirao_positions,2025-10-02,Internacional,12,102
brasileirao_positions,2025-10-02,Internacional,7,21
brasileirao_positions,2025-10-02,Internacional,19,10
brasileirao_positions,2025-10-02,Internacional,18,31
brasileirao_positions,2025-10-02,Internacional,8,36
brasileirao_positions,2025-10-02,Internacional,20,2
brasileirao_positions,2025-10-02,Internacional,5,1
brasileirao_positions,2025-10-02,Ceara,11,111
brasileirao_positions,2025-10-02,Ceara,10,82
brasileirao_positions,2025-10-02,Ceara,9,81
brasileirao_positions,2025-10-02,Ceara,17,55
brasileirao_positions,2025-10-02,Ceara,13,108
brasileirao_positions,2025-10-02,Ceara,15,115
brasileirao_positions,2025-10-02,Ceara,12,118
brasileirao_positions,2025-10-02,Ceara,16,97
brasileirao_positions,2025-10-02,Ceara,14,110
brasileirao_positions,2025-10-02,Ceara,7,19
brasileirao_positions,2025-10-02,Ceara,8,40
brasileirao_positions,2025-10-02,Ceara,4,4
brasileirao_positions,2025-10-02,Ceara,18,31
brasileirao_positions,2025-10-02,Ceara,19,5
brasileirao_positions,2025-10-02,Ceara,20,2
brasileirao_positions,2025-10-02,Ceara,5,1
