fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,fixture_status_extra,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,league_standings,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
1180514,Anderson Daronco,UTC,2024-07-11T23:00:00+00:00,1720738800,1720738800,1720742400,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 16,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,1,1,0,0,1,1,,,,
1180507,Ramon Abatti,UTC,2024-07-12T00:30:00+00:00,1720744200,1720744200,1720747800,281,Estádio Manoel Barradas,"Salvador, Bahia",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 16,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,False,120,Botafogo,https://media.api-sports.io/football/teams/120.png,True,0,1,0,0,0,1,,,,
1180506,Marcelo de Lima Henrique,UTC,2024-07-12T00:30:00+00:00,1720744200,1720744200,1720747800,21427,Arena MRV,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 16,True,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,False,2,1,2,1,2,1,,,,
1180517,Davi de Oliveira Lacerda,UTC,2024-07-13T19:00:00+00:00,1720897200,1720897200,1720900800,216,Arena Fonte Nova,"Salvador, Bahia",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 17,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,False,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,True,1,2,0,1,1,2,,,,
1180516,Sávio Pereira,UTC,2024-07-13T19:00:00+00:00,1720897200,1720897200,1720900800,206,Estádio Raimundo Sampaio,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 17,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,True,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,False,2,1,1,0,2,1,,,,
1180524,Alex Gomes,UTC,2024-07-16T22:00:00+00:00,1721167200,1721167200,1721170800,,Arena BRB Mané Garrincha,"Brasília, Distrito Federal",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 17,True,152,Juventude,https://media.api-sports.io/football/teams/152.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,1,1,1,1,1,1,,,,
1180520,Jonathan Benkenstein Pinheiro,UTC,2024-07-17T00:00:00+00:00,1721174400,1721174400,1721178000,11531,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 17,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,2,1,0,1,2,1,,,,
1180523,Matheus Delgado Candançan,UTC,2024-07-17T22:00:00+00:00,1721253600,1721253600,1721257200,211,Estádio Antônio Accioly,"Goiânia, Goiás",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 17,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,True,0,1,0,0,0,1,,,,
1180521,Gustavo Ervino Bauermann,UTC,2024-07-17T23:00:00+00:00,1721257200,1721257200,1721260800,20813,MorumBIS,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 17,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,130,Gremio,https://media.api-sports.io/football/teams/130.png,False,1,0,1,0,1,0,,,,
1180519,Anderson Daronco,UTC,2024-07-18T00:30:00+00:00,1721262600,1721262600,1721266200,218,Estádio Nilton Santos,Rio de Janeiro,Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 17,True,120,Botafogo,https://media.api-sports.io/football/teams/120.png,True,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,False,1,0,0,0,1,0,,,,
1180522,Rafael Rodrigo Klein,UTC,2024-07-18T00:30:00+00:00,1721262600,1721262600,1721266200,225,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 17,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,False,3,1,2,0,3,1,,,,
1180528,Maguielson Lima Barbosa,UTC,2024-07-20T19:00:00+00:00,1721502000,1721502000,1721505600,,Arena BRB Mané Garrincha,"Brasília, Distrito Federal",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,2,1,0,1,2,1,,,,
1180529,Flavio Rodrigues De Souza,UTC,2024-07-20T21:30:00+00:00,1721511000,1721511000,1721514600,218,Estádio Nilton Santos,Rio de Janeiro,Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,120,Botafogo,https://media.api-sports.io/football/teams/120.png,True,119,Internacional,https://media.api-sports.io/football/teams/119.png,False,1,0,1,0,1,0,,,,
1180530,Davi de Oliveira Lacerda,UTC,2024-07-21T00:00:00+00:00,1721520000,1721520000,1721523600,258,Allianz Parque,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,False,2,0,1,0,2,0,,,,
1180525,Sávio Pereira,UTC,2024-07-21T14:00:00+00:00,1721570400,1721570400,1721574000,5625,Estádio Francisco Stédile,"Caxias do Sul, Rio Grande do Sul",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,130,Gremio,https://media.api-sports.io/football/teams/130.png,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,False,2,0,0,0,2,0,,,,
1180527,Felipe Fernandes de Lima,UTC,2024-07-21T19:00:00+00:00,1721588400,1721588400,1721592000,216,Arena Fonte Nova,"Salvador, Bahia",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,False,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,0,1,0,1,0,1,,,,
1180526,Raphael Claus,UTC,2024-07-21T19:00:00+00:00,1721588400,1721588400,1721592000,21427,Arena MRV,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,False,2,0,2,0,2,0,,,,
1180534,Wilton Pereira Sampaio,UTC,2024-07-21T21:30:00+00:00,1721597400,1721597400,1721601000,,Arena BRB Mané Garrincha,"Brasília, Distrito Federal",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,152,Juventude,https://media.api-sports.io/football/teams/152.png,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,0,0,0,0,0,0,,,,
1180532,Lucas Torezin,UTC,2024-07-21T21:30:00+00:00,1721597400,1721597400,1721601000,225,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,3,1,1,1,3,1,,,,
1180531,Denis Ribeiro Serafim,UTC,2024-07-21T21:30:00+00:00,1721597400,1721597400,1721601000,220,Estádio Nabi Abi Chedid,"Bragança Paulista, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,True,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,False,1,0,1,0,1,0,,,,
1180533,Anderson Daronco,UTC,2024-07-21T23:00:00+00:00,1721602800,1721602800,1721606400,235,Arena Pantanal,"Cuiabá, Mato Grosso",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 18,True,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,False,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,0,1,0,0,0,1,,,,
1180536,Maguielson Lima Barbosa,UTC,2024-07-24T22:00:00+00:00,1721858400,1721858400,1721862000,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 19,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,True,152,Juventude,https://media.api-sports.io/football/teams/152.png,False,2,0,1,0,2,0,,,,
1180384,Jonathan Benkenstein Pinheiro,UTC,2024-07-24T22:00:00+00:00,1721858400,1721858400,1721862000,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 3,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,1,1,1,0,1,1,,,,
1180541,Felipe Fernandes de Lima,UTC,2024-07-24T22:30:00+00:00,1721860200,1721860200,1721863800,20813,MorumBIS,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 19,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,2,2,1,2,2,2,,,,
1180537,Raphael Claus,UTC,2024-07-24T23:00:00+00:00,1721862000,1721862000,1721865600,281,Estádio Manoel Barradas,"Salvador, Bahia",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 19,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,False,127,Flamengo,https://media.api-sports.io/football/teams/127.png,True,1,2,0,1,1,2,,,,
1180538,Wilton Pereira Sampaio,UTC,2024-07-25T00:30:00+00:00,1721867400,1721867400,1721871000,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 19,True,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,False,1,0,0,0,1,0,,,,
1180543,Luciano da Silva Miranda Filho,UTC,2024-07-25T00:30:00+00:00,1721867400,1721867400,1721871000,211,Estádio Antônio Accioly,"Goiânia, Goiás",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 19,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,118,Bahia,https://media.api-sports.io/football/teams/118.png,,1,1,0,0,1,1,,,,
1180540,Alex Gomes,UTC,2024-07-25T23:00:00+00:00,1721948400,1721948400,1721952000,11531,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 19,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,130,Gremio,https://media.api-sports.io/football/teams/130.png,,2,2,1,1,2,2,,,,
1180550,Caio Max Augusto Vieira,UTC,2024-07-27T22:00:00+00:00,1722117600,1722117600,1722121200,258,Allianz Parque,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,False,136,Vitoria,https://media.api-sports.io/football/teams/136.png,True,0,2,0,0,0,2,,,,
1180554,João Gobi,UTC,2024-07-27T22:00:00+00:00,1722117600,1722117600,1722121200,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,152,Juventude,https://media.api-sports.io/football/teams/152.png,False,140,Criciuma,https://media.api-sports.io/football/teams/140.png,True,1,2,0,0,1,2,,,,
1180547,Matheus Delgado Candançan,UTC,2024-07-27T23:00:00+00:00,1722121200,1722121200,1722124800,216,Arena Fonte Nova,"Salvador, Bahia",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,,119,Internacional,https://media.api-sports.io/football/teams/119.png,,1,1,1,0,1,1,,,,
1180549,Wilton Pereira Sampaio,UTC,2024-07-28T00:30:00+00:00,1722126600,1722126600,1722130200,218,Estádio Nilton Santos,Rio de Janeiro,Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,120,Botafogo,https://media.api-sports.io/football/teams/120.png,False,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,True,0,3,0,2,0,3,,,,
1180552,Davi de Oliveira Lacerda,UTC,2024-07-28T00:30:00+00:00,1722126600,1722126600,1722130200,225,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,False,1,0,1,0,1,0,,,,
1180551,Lucas Torezin,UTC,2024-07-28T14:00:00+00:00,1722175200,1722175200,1722178800,220,Estádio Nabi Abi Chedid,"Bragança Paulista, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,False,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,0,1,0,1,0,1,,,,
1180548,Gustavo Ervino Bauermann,UTC,2024-07-28T19:00:00+00:00,1722193200,1722193200,1722196800,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,2,0,1,0,2,0,,,,
1180545,Paulo Cesar Zanovelli da Silva,UTC,2024-07-28T22:00:00+00:00,1722204000,1722204000,1722207600,227,Arena Condá,"Chapecó, Santa Catarina",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,130,Gremio,https://media.api-sports.io/football/teams/130.png,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,False,1,0,0,0,1,0,,,,
1180546,Bruno Arleu de Araujo,UTC,2024-07-28T22:00:00+00:00,1722204000,1722204000,1722207600,21427,Arena MRV,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,False,2,1,1,1,2,1,,,,
1180553,Jefferson Ferreira de Moraes,UTC,2024-07-28T22:00:00+00:00,1722204000,1722204000,1722207600,235,Arena Pantanal,"Cuiabá, Mato Grosso",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 20,True,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,False,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,True,1,2,0,1,1,2,,,,
1180557,João Gobi,UTC,2024-08-03T19:00:00+00:00,1722711600,1722711600,1722715200,281,Estádio Manoel Barradas,"Salvador, Bahia",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,True,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,False,1,0,0,0,1,0,,,,
1180559,Gustavo Ervino Bauermann,UTC,2024-08-03T22:00:00+00:00,1722722400,1722722400,1722726000,19377,Estádio São Januário,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,2,2,0,1,2,2,,,,
1180564,Jonathan Benkenstein Pinheiro,UTC,2024-08-03T23:00:00+00:00,1722726000,1722726000,1722729600,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,True,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,False,2,1,0,0,2,1,,,,
1180563,Felipe Fernandes de Lima,UTC,2024-08-03T23:00:00+00:00,1722726000,1722726000,1722729600,211,Estádio Antônio Accioly,"Goiânia, Goiás",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,120,Botafogo,https://media.api-sports.io/football/teams/120.png,True,1,4,1,1,1,4,,,,
1180561,Rafael Rodrigo Klein,UTC,2024-08-04T00:30:00+00:00,1722731400,1722731400,1722735000,20813,MorumBIS,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,False,1,0,0,0,1,0,,,,
1180558,Davi de Oliveira Lacerda,UTC,2024-08-04T19:00:00+00:00,1722798000,1722798000,1722801600,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,False,1,0,1,0,1,0,,,,
1180560,Lucas Torezin,UTC,2024-08-04T19:00:00+00:00,1722798000,1722798000,1722801600,11531,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,152,Juventude,https://media.api-sports.io/football/teams/152.png,,1,1,0,1,1,1,,,,
1180562,Matheus Delgado Candançan,UTC,2024-08-04T19:00:00+00:00,1722798000,1722798000,1722801600,,Ligga Arena,"Curitiba, Paraná",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,False,130,Gremio,https://media.api-sports.io/football/teams/130.png,True,0,2,0,2,0,2,,,,
1180555,Wagner do Nascimento Magalhaes,UTC,2024-08-04T20:00:00+00:00,1722801600,1722801600,1722805200,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,119,Internacional,https://media.api-sports.io/football/teams/119.png,,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,1,1,1,0,1,1,,,,
1180556,Alex Gomes,UTC,2024-08-06T00:00:00+00:00,1722902400,1722902400,1722906000,20691,Estádio Kleber José de Andrade,"Cariacica, Espírito Santo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 21,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,False,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,True,1,2,1,2,1,2,,,,
1180572,Kleber Ariel Gonçalves da Silva,UTC,2024-08-10T19:00:00+00:00,1723316400,1723316400,1723320000,225,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 22,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,1,0,0,0,1,0,,,,
1180573,Bruno Pereira Vasconcelos,UTC,2024-08-10T22:00:00+00:00,1723327200,1723327200,1723330800,235,Arena Pantanal,"Cuiabá, Mato Grosso",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 22,True,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,False,130,Gremio,https://media.api-sports.io/football/teams/130.png,True,1,3,0,1,1,3,,,,
1180570,Felipe Fernandes de Lima,UTC,2024-08-11T00:30:00+00:00,1723336200,1723336200,1723339800,11531,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 22,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,1,1,0,1,1,1,,,,
1180569,Anderson Daronco,UTC,2024-08-11T00:30:00+00:00,1723336200,1723336200,1723339800,218,Estádio Nilton Santos,Rio de Janeiro,Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 22,True,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,True,124,Fluminense,https://media.api-sports.io/football/teams/124.png,False,2,0,1,0,2,0,,,,
1180566,Raphael Claus,UTC,2024-08-11T00:30:00+00:00,1723336200,1723336200,1723339800,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 22,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,0,0,0,0,0,0,,,,
1180574,Flavio Rodrigues De Souza,UTC,2024-08-11T14:00:00+00:00,1723384800,1723384800,1723388400,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 22,True,152,Juventude,https://media.api-sports.io/football/teams/152.png,True,120,Botafogo,https://media.api-sports.io/football/teams/120.png,False,3,2,2,0,3,2,,,,
1180567,Braulio da Silva Machado,UTC,2024-08-11T19:00:00+00:00,1723402800,1723402800,1723406400,216,Arena Fonte Nova,"Salvador, Bahia",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 22,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,False,2,0,1,0,2,0,,,,
1180571,Davi de Oliveira Lacerda,UTC,2024-08-11T19:00:00+00:00,1723402800,1723402800,1723406400,20813,MorumBIS,"São Paulo, São Paulo",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 22,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,1,0,1,0,1,0,,,,
1180568,Wilton Pereira Sampaio,UTC,2024-08-11T19:00:00+00:00,1723402800,1723402800,1723406400,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 22,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,1,1,0,0,1,1,,,,
