fixture_id,fixture_date,team_name,team_id,opponent_name,round_,season,league_name,opponent_id,goals_for,goals_against,points,venue,ongoing,result,cum_sum_points,cum_sum_goals_for,cum_sum_goals_against,cum_sum_wins,cum_sum_draws,cum_sum_loses,last_5_matches,last_10_matches,last_3_matches,last_match,next_match,last_venue,next_venue,last_match_goals_for,next_match_goals_for,last_match_goals_against,next_match_goals_against,rank_,final_rank_
1180458,2024-06-23 16:00:00,Flamengo,127,Fluminense,11,2024,Serie A,124,1.0,0.0,3,away,False,win,24.0,19.0,9.0,7.0,3.0,1.0,13.0,21.0,7.0,3.0,0.0,home,away,2.0,1.0,1.0,2.0,1,3
1180678,2024-11-13 20:00:00,Flamengo,127,Atletico-MG,33,2024,Serie A,1062,0.0,0.0,1,home,False,draw,59.0,51.0,37.0,17.0,8.0,8.0,10.0,17.0,7.0,3.0,3.0,away,away,1.0,2.0,0.0,1.0,4,3
1180708,2024-12-01 16:00:00,Flamengo,127,Internacional,36,2024,Serie A,119,3.0,2.0,3,home,False,win,66.0,56.0,40.0,19.0,9.0,8.0,9.0,18.0,5.0,1.0,3.0,away,away,0.0,3.0,0.0,0.0,3,3
1180702,2024-11-26 20:00:00,Flamengo,127,Fortaleza EC,35,2024,Serie A,154,0.0,0.0,1,away,False,draw,63.0,53.0,38.0,18.0,9.0,8.0,11.0,18.0,7.0,3.0,3.0,away,home,2.0,3.0,1.0,2.0,5,3
1180724,2024-12-04 20:00:00,Flamengo,127,Criciuma,37,2024,Serie A,140,3.0,0.0,3,away,False,win,69.0,59.0,40.0,20.0,9.0,8.0,11.0,21.0,7.0,3.0,1.0,home,home,3.0,2.0,2.0,2.0,3,3
1180561,2024-08-03 21:30:00,Flamengo,127,Sao Paulo,21,2024,Serie A,126,0.0,1.0,0,away,False,lose,40.0,34.0,20.0,12.0,4.0,4.0,10.0,22.0,9.0,3.0,1.0,home,home,2.0,1.0,0.0,1.0,2,3
1180600,2024-09-01 16:00:00,Flamengo,127,Corinthians,25,2024,Serie A,131,1.0,2.0,0,away,False,lose,44.0,39.0,28.0,13.0,5.0,6.0,7.0,17.0,4.0,3.0,1.0,home,home,2.0,1.0,1.0,1.0,4,3
1180363,2024-04-14 16:00:00,Flamengo,127,Atletico Goianiense,1,2024,Serie A,144,2.0,1.0,3,away,False,win,3.0,2.0,1.0,1.0,0.0,0.0,,,,,3.0,,home,,2.0,,1.0,4,3
1180388,2024-04-28 11:00:00,Flamengo,127,Botafogo,4,2024,Serie A,120,0.0,2.0,0,home,False,lose,7.0,4.0,4.0,2.0,1.0,1.0,,,7.0,1.0,1.0,away,away,0.0,1.0,0.0,1.0,8,3
1180579,2024-08-18 18:30:00,Flamengo,127,Botafogo,23,2024,Serie A,120,1.0,4.0,0,away,False,lose,41.0,36.0,25.0,12.0,5.0,5.0,10.0,17.0,4.0,1.0,3.0,home,home,1.0,2.0,1.0,1.0,4,3
1180588,2024-08-25 20:00:00,Flamengo,127,RB Bragantino,24,2024,Serie A,794,2.0,1.0,3,home,False,win,44.0,38.0,26.0,13.0,5.0,5.0,7.0,17.0,1.0,0.0,0.0,away,away,1.0,1.0,4.0,2.0,4,3
1180548,2024-07-28 16:00:00,Flamengo,127,Atletico Goianiense,20,2024,Serie A,144,2.0,0.0,3,home,False,win,40.0,34.0,19.0,12.0,4.0,3.0,10.0,20.0,6.0,3.0,0.0,away,away,2.0,0.0,1.0,1.0,1,3
1180428,2024-06-13 20:00:00,Flamengo,127,Gremio,8,2024,Serie A,130,2.0,1.0,3,home,False,win,17.0,15.0,7.0,5.0,2.0,1.0,8.0,,7.0,3.0,1.0,away,away,6.0,1.0,1.0,1.0,1,3
1180478,2024-06-30 18:30:00,Flamengo,127,Cruzeiro,13,2024,Serie A,135,2.0,1.0,3,home,False,win,27.0,22.0,12.0,8.0,3.0,2.0,10.0,18.0,6.0,0.0,3.0,away,away,1.0,4.0,2.0,2.0,1,3
1180537,2024-07-24 20:00:00,Flamengo,127,Vitoria,19,2024,Serie A,136,2.0,1.0,3,away,False,win,37.0,32.0,19.0,11.0,4.0,3.0,10.0,20.0,4.0,3.0,3.0,home,home,2.0,2.0,1.0,0.0,5,3
1180448,2024-06-20 20:00:00,Flamengo,127,Bahia,10,2024,Serie A,118,2.0,1.0,3,home,False,win,21.0,18.0,9.0,6.0,3.0,1.0,11.0,,7.0,1.0,3.0,away,away,1.0,1.0,1.0,0.0,1,3
1180528,2024-07-20 16:00:00,Flamengo,127,Criciuma,18,2024,Serie A,140,2.0,1.0,3,home,False,win,34.0,30.0,18.0,10.0,4.0,3.0,7.0,20.0,4.0,0.0,3.0,home,away,1.0,2.0,2.0,1.0,3,3
1180637,2024-10-05 19:00:00,Flamengo,127,Bahia,29,2024,Serie A,118,2.0,0.0,3,away,False,win,51.0,45.0,32.0,15.0,6.0,7.0,7.0,14.0,4.0,3.0,0.0,home,home,1.0,0.0,0.0,2.0,4,3
1180693,2024-11-20 19:00:00,Flamengo,127,Cuiaba,34,2024,Serie A,1193,2.0,1.0,3,away,False,win,62.0,53.0,38.0,18.0,8.0,8.0,8.0,15.0,5.0,1.0,1.0,home,away,0.0,0.0,0.0,0.0,4,3
1180508,2024-07-11 20:00:00,Flamengo,127,Fortaleza EC,16,2024,Serie A,154,1.0,2.0,0,home,False,lose,31.0,28.0,17.0,9.0,4.0,3.0,10.0,23.0,7.0,1.0,3.0,home,home,1.0,2.0,1.0,1.0,5,3
1180608,2024-09-15 18:30:00,Flamengo,127,Vasco DA Gama,26,2024,Serie A,133,1.0,1.0,1,home,False,draw,45.0,40.0,29.0,13.0,6.0,6.0,4.0,14.0,3.0,0.0,0.0,away,away,1.0,2.0,2.0,3.0,4,3
1180401,2024-05-04 18:30:00,Flamengo,127,RB Bragantino,5,2024,Serie A,794,1.0,1.0,1,away,False,draw,8.0,5.0,5.0,2.0,2.0,1.0,,,4.0,0.0,3.0,home,home,0.0,2.0,2.0,0.0,12,3
1180442,2024-06-16 16:00:00,Flamengo,127,Atletico Paranaense,9,2024,Serie A,134,1.0,1.0,1,away,False,draw,18.0,16.0,8.0,5.0,3.0,1.0,10.0,,9.0,3.0,3.0,home,home,2.0,2.0,1.0,1.0,2,3
1180486,2024-07-03 21:30:00,Flamengo,127,Atletico-MG,14,2024,Serie A,1062,4.0,2.0,3,away,False,win,30.0,26.0,14.0,9.0,3.0,2.0,10.0,20.0,6.0,3.0,1.0,home,home,2.0,1.0,1.0,1.0,1,3
1180515,2024-10-30 19:00:00,Flamengo,127,Internacional,17,2024,Serie A,119,1.0,1.0,1,away,False,draw,55.0,50.0,37.0,16.0,7.0,8.0,9.0,14.0,6.0,3.0,3.0,home,away,4.0,1.0,2.0,0.0,1,3
1180648,2024-10-17 20:00:00,Flamengo,127,Fluminense,30,2024,Serie A,124,0.0,2.0,0,home,False,lose,51.0,45.0,34.0,15.0,6.0,8.0,7.0,14.0,6.0,3.0,3.0,away,home,2.0,4.0,0.0,2.0,4,3
1180498,2024-07-06 20:00:00,Flamengo,127,Cuiaba,15,2024,Serie A,1193,1.0,1.0,1,home,False,draw,31.0,27.0,15.0,9.0,4.0,2.0,12.0,23.0,6.0,3.0,0.0,away,home,4.0,1.0,2.0,2.0,1,3
1180568,2024-08-11 16:00:00,Flamengo,127,Palmeiras,22,2024,Serie A,121,1.0,1.0,1,home,False,draw,41.0,35.0,21.0,12.0,5.0,4.0,9.0,19.0,6.0,0.0,0.0,away,away,0.0,1.0,1.0,4.0,3,3
1180666,2024-11-06 21:00:00,Flamengo,127,Cruzeiro,32,2024,Serie A,135,1.0,0.0,3,away,False,win,58.0,51.0,37.0,17.0,7.0,8.0,10.0,14.0,4.0,1.0,1.0,away,home,1.0,0.0,1.0,0.0,4,3
1180368,2024-04-17 21:30:00,Flamengo,127,Sao Paulo,2,2024,Serie A,126,2.0,1.0,3,home,False,win,6.0,4.0,2.0,2.0,0.0,0.0,,,,3.0,1.0,away,away,2.0,0.0,1.0,0.0,1,3
1180628,2024-09-29 20:00:00,Flamengo,127,Atletico Paranaense,28,2024,Serie A,134,1.0,0.0,3,home,False,win,48.0,43.0,32.0,14.0,6.0,7.0,4.0,14.0,1.0,0.0,3.0,away,away,2.0,2.0,3.0,0.0,4,3
1180419,2024-06-02 16:00:00,Flamengo,127,Vasco DA Gama,7,2024,Serie A,133,6.0,1.0,3,away,False,win,14.0,13.0,6.0,4.0,2.0,1.0,8.0,,4.0,3.0,3.0,home,home,2.0,2.0,0.0,1.0,1,3
1180615,2024-09-22 18:30:00,Flamengo,127,Gremio,27,2024,Serie A,130,2.0,3.0,0,away,False,lose,45.0,42.0,32.0,13.0,6.0,7.0,5.0,14.0,4.0,1.0,3.0,home,home,1.0,1.0,1.0,0.0,4,3
1180380,2024-04-21 16:00:00,Flamengo,127,Palmeiras,3,2024,Serie A,121,0.0,0.0,1,away,False,draw,7.0,4.0,2.0,2.0,1.0,0.0,,,,3.0,0.0,home,home,2.0,0.0,1.0,2.0,4,3
1180408,2024-05-11 16:00:00,Flamengo,127,Corinthians,6,2024,Serie A,131,2.0,0.0,3,home,False,win,11.0,7.0,5.0,3.0,2.0,1.0,8.0,,2.0,1.0,3.0,away,away,1.0,6.0,1.0,1.0,7,3
1180728,2024-12-08 16:00:00,Flamengo,127,Vitoria,38,2024,Serie A,136,2.0,2.0,1,home,False,draw,70.0,61.0,42.0,20.0,10.0,8.0,11.0,21.0,7.0,3.0,,away,,3.0,,0.0,,3,3
1180658,2024-10-26 16:30:00,Flamengo,127,Juventude,31,2024,Serie A,152,4.0,2.0,3,home,False,win,54.0,49.0,36.0,16.0,6.0,8.0,7.0,11.0,6.0,0.0,1.0,home,away,0.0,1.0,2.0,1.0,4,3
1180474,2024-06-26 20:00:00,Flamengo,127,Juventude,12,2024,Serie A,152,1.0,2.0,0,away,False,lose,24.0,20.0,11.0,7.0,3.0,2.0,13.0,21.0,7.0,3.0,3.0,away,home,1.0,2.0,0.0,1.0,1,3
1180664,2024-10-26 22:00:00,Criciuma,140,Sao Paulo,31,2024,Serie A,126,1.0,1.0,1,home,False,draw,37.0,38.0,44.0,9.0,10.0,12.0,8.0,12.0,4.0,1.0,0.0,away,away,1.0,0.0,1.0,2.0,12,18
1180554,2024-07-27 19:00:00,Criciuma,140,Juventude,20,2024,Serie A,152,2.0,1.0,3,away,False,win,21.0,26.0,28.0,5.0,6.0,7.0,2.0,12.0,1.0,1.0,3.0,home,home,1.0,2.0,1.0,1.0,12,18
1180714,2024-11-30 19:30:00,Criciuma,140,Corinthians,36,2024,Serie A,131,2.0,4.0,0,home,False,lose,38.0,41.0,53.0,9.0,11.0,16.0,2.0,10.0,1.0,1.0,0.0,away,home,0.0,0.0,0.0,3.0,17,18
1180698,2024-11-26 19:00:00,Criciuma,140,Fluminense,35,2024,Serie A,124,0.0,0.0,1,away,False,draw,38.0,39.0,49.0,9.0,11.0,15.0,2.0,9.0,0.0,0.0,0.0,home,home,0.0,2.0,1.0,4.0,17,18
1180724,2024-12-04 20:00:00,Criciuma,140,Flamengo,37,2024,Serie A,127,0.0,3.0,0,home,False,lose,38.0,41.0,56.0,9.0,11.0,17.0,1.0,9.0,1.0,0.0,0.0,home,away,2.0,1.0,4.0,5.0,18,18
1180564,2024-08-03 20:00:00,Criciuma,140,Atletico-MG,21,2024,Serie A,1062,2.0,1.0,3,home,False,win,24.0,28.0,29.0,6.0,6.0,7.0,5.0,12.0,4.0,3.0,0.0,away,away,2.0,0.0,1.0,1.0,12,18
1180603,2024-08-31 18:30:00,Criciuma,140,Cuiaba,25,2024,Serie A,1193,1.0,2.0,0,away,False,lose,28.0,32.0,35.0,7.0,7.0,10.0,7.0,12.0,4.0,3.0,0.0,home,away,1.0,0.0,0.0,5.0,13,18
1180364,2024-04-13 18:30:00,Criciuma,140,Juventude,1,2024,Serie A,152,1.0,1.0,1,home,False,draw,1.0,1.0,1.0,0.0,1.0,0.0,,,,,1.0,,away,,1.0,,1.0,10,18
1180389,2024-04-27 16:00:00,Criciuma,140,Vasco DA Gama,4,2024,Serie A,133,4.0,0.0,3,away,False,win,5.0,6.0,2.0,1.0,2.0,0.0,,,2.0,1.0,0.0,away,home,1.0,1.0,1.0,2.0,10,18
1180584,2024-08-18 16:00:00,Criciuma,140,Vasco DA Gama,23,2024,Serie A,133,2.0,2.0,1,home,False,draw,25.0,30.0,32.0,6.0,7.0,8.0,7.0,12.0,6.0,0.0,0.0,away,home,0.0,0.0,1.0,1.0,14,18
1180471,2024-06-27 20:00:00,Criciuma,140,Sao Paulo,12,2024,Serie A,126,1.0,2.0,0,away,False,lose,12.0,17.0,18.0,3.0,3.0,4.0,7.0,12.0,7.0,3.0,1.0,home,home,2.0,1.0,1.0,1.0,13,18
1180676,2024-11-09 19:00:00,Criciuma,140,Cruzeiro,33,2024,Serie A,135,1.0,2.0,0,away,False,lose,37.0,39.0,48.0,9.0,10.0,14.0,5.0,12.0,2.0,0.0,0.0,away,home,0.0,0.0,2.0,1.0,15,18
1180432,2024-06-13 20:00:00,Criciuma,140,Atletico Paranaense,8,2024,Serie A,134,1.0,3.0,0,away,False,lose,5.0,10.0,12.0,1.0,2.0,3.0,5.0,,3.0,0.0,1.0,home,home,2.0,2.0,5.0,2.0,17,18
1180484,2024-06-30 18:30:00,Criciuma,140,Internacional,13,2024,Serie A,119,1.0,1.0,1,home,False,draw,13.0,18.0,19.0,3.0,4.0,4.0,7.0,12.0,6.0,0.0,3.0,away,home,1.0,1.0,2.0,0.0,13,18
1180544,2024-08-28 19:30:00,Criciuma,140,RB Bragantino,19,2024,Serie A,794,1.0,0.0,3,home,False,win,28.0,31.0,33.0,7.0,7.0,9.0,7.0,9.0,1.0,0.0,0.0,home,away,0.0,1.0,1.0,2.0,12,18
1180453,2024-06-19 19:00:00,Criciuma,140,Atletico Goianiense,10,2024,Serie A,144,2.0,1.0,3,away,False,win,9.0,14.0,15.0,2.0,3.0,3.0,4.0,,1.0,1.0,3.0,home,home,2.0,2.0,2.0,1.0,14,18
1180528,2024-07-20 16:00:00,Criciuma,140,Flamengo,18,2024,Serie A,127,1.0,2.0,0,away,False,lose,17.0,23.0,26.0,4.0,5.0,7.0,5.0,12.0,1.0,0.0,1.0,away,home,1.0,1.0,2.0,1.0,15,18
1180644,2024-10-03 19:00:00,Criciuma,140,Atletico Goianiense,29,2024,Serie A,144,2.0,0.0,3,home,False,win,35.0,36.0,42.0,9.0,8.0,12.0,4.0,11.0,4.0,0.0,1.0,away,away,0.0,1.0,1.0,1.0,12,18
1180694,2024-11-20 16:30:00,Criciuma,140,Vitoria,34,2024,Serie A,136,0.0,1.0,0,home,False,lose,37.0,39.0,49.0,9.0,10.0,15.0,5.0,9.0,1.0,0.0,1.0,away,away,1.0,0.0,2.0,0.0,17,18
1180594,2024-08-25 16:00:00,Criciuma,140,Gremio,24,2024,Serie A,130,0.0,1.0,0,home,False,lose,25.0,30.0,33.0,6.0,7.0,9.0,8.0,12.0,4.0,1.0,3.0,home,home,2.0,1.0,2.0,0.0,15,18
1180464,2024-06-22 16:00:00,Criciuma,140,Botafogo,11,2024,Serie A,120,2.0,1.0,3,home,False,win,12.0,16.0,16.0,3.0,3.0,3.0,4.0,9.0,4.0,3.0,0.0,away,away,2.0,1.0,1.0,2.0,13,18
1180514,2024-07-11 20:00:00,Criciuma,140,Fluminense,16,2024,Serie A,124,1.0,1.0,1,home,False,draw,17.0,21.0,22.0,4.0,5.0,5.0,7.0,11.0,4.0,0.0,0.0,away,away,1.0,1.0,2.0,2.0,15,18
1180610,2024-09-15 16:00:00,Criciuma,140,Palmeiras,26,2024,Serie A,121,0.0,5.0,0,away,False,lose,28.0,32.0,40.0,7.0,7.0,11.0,4.0,11.0,3.0,0.0,1.0,away,home,1.0,0.0,2.0,0.0,15,18
1180395,2024-09-25 19:00:00,Criciuma,140,Gremio,5,2024,Serie A,130,2.0,1.0,3,away,False,win,32.0,34.0,41.0,8.0,8.0,11.0,,,1.0,1.0,0.0,home,away,0.0,0.0,0.0,1.0,2,18
1180444,2024-06-16 18:30:00,Criciuma,140,Bahia,9,2024,Serie A,118,2.0,2.0,1,home,False,draw,6.0,12.0,14.0,1.0,3.0,3.0,4.0,,0.0,0.0,3.0,away,away,1.0,2.0,3.0,1.0,18,18
1180494,2024-07-03 20:00:00,Criciuma,140,Cruzeiro,14,2024,Serie A,135,1.0,0.0,3,home,False,win,16.0,19.0,19.0,4.0,4.0,4.0,8.0,12.0,4.0,1.0,0.0,home,away,1.0,1.0,1.0,2.0,12,18
1180520,2024-07-16 21:00:00,Criciuma,140,Corinthians,17,2024,Serie A,131,1.0,2.0,0,away,False,lose,17.0,22.0,24.0,4.0,5.0,6.0,5.0,12.0,4.0,1.0,0.0,home,away,1.0,1.0,1.0,2.0,15,18
1180649,2024-10-18 20:00:00,Criciuma,140,Botafogo,30,2024,Serie A,120,1.0,1.0,1,away,False,draw,36.0,37.0,43.0,9.0,9.0,12.0,7.0,11.0,6.0,3.0,1.0,home,home,2.0,1.0,0.0,1.0,11,18
1180497,2024-07-07 18:30:00,Criciuma,140,Vitoria,15,2024,Serie A,136,1.0,2.0,0,away,False,lose,16.0,20.0,21.0,4.0,4.0,5.0,10.0,14.0,4.0,3.0,1.0,home,home,1.0,1.0,0.0,1.0,14,18
1180572,2024-08-10 16:00:00,Criciuma,140,Fortaleza EC,22,2024,Serie A,154,0.0,1.0,0,away,False,lose,24.0,28.0,30.0,6.0,6.0,8.0,7.0,12.0,7.0,3.0,1.0,home,home,2.0,2.0,1.0,2.0,14,18
1180665,2024-11-05 21:30:00,Criciuma,140,Internacional,32,2024,Serie A,119,0.0,2.0,0,away,False,lose,37.0,38.0,46.0,9.0,10.0,13.0,8.0,12.0,5.0,1.0,0.0,home,away,1.0,1.0,1.0,2.0,15,18
1180366,2024-04-17 20:00:00,Criciuma,140,Atletico-MG,2,2024,Serie A,1062,1.0,1.0,1,away,False,draw,2.0,2.0,2.0,0.0,2.0,0.0,,,,1.0,3.0,home,away,1.0,4.0,1.0,0.0,13,18
1180627,2024-09-29 18:30:00,Criciuma,140,Bahia,28,2024,Serie A,118,0.0,1.0,0,away,False,lose,32.0,34.0,42.0,8.0,8.0,12.0,7.0,14.0,4.0,3.0,3.0,away,home,2.0,2.0,1.0,0.0,14,18
1180424,2024-06-02 16:00:00,Criciuma,140,Palmeiras,7,2024,Serie A,121,1.0,2.0,0,home,False,lose,5.0,7.0,4.0,1.0,2.0,1.0,5.0,,5.0,3.0,0.0,away,home,4.0,2.0,0.0,5.0,16,18
1180624,2024-09-23 18:30:00,Criciuma,140,Atletico Paranaense,27,2024,Serie A,134,0.0,0.0,1,home,False,draw,29.0,32.0,40.0,7.0,8.0,11.0,4.0,11.0,3.0,0.0,3.0,away,away,0.0,2.0,5.0,1.0,15,18
1180384,2024-07-24 19:00:00,Criciuma,140,Fortaleza EC,3,2024,Serie A,154,1.0,1.0,1,home,False,draw,18.0,24.0,27.0,4.0,6.0,7.0,,,,0.0,3.0,away,away,1.0,2.0,2.0,1.0,2,18
1180414,2024-06-09 16:00:00,Criciuma,140,Cuiaba,6,2024,Serie A,1193,2.0,5.0,0,home,False,lose,5.0,9.0,9.0,1.0,2.0,2.0,5.0,,4.0,0.0,0.0,home,away,1.0,1.0,2.0,3.0,15,18
1180731,2024-12-08 16:00:00,Criciuma,140,RB Bragantino,38,2024,Serie A,794,1.0,5.0,0,away,False,lose,38.0,42.0,61.0,9.0,11.0,18.0,1.0,6.0,1.0,0.0,,home,,0.0,,3.0,,18,18
1351158,2025-06-12 21:30:00,Internacional,119,Atletico-MG,12,2025,Serie A,1062,0.0,2.0,0,away,False,lose,11.0,12.0,18.0,2.0,5.0,5.0,2.0,10.0,2.0,0.0,3.0,home,home,0.0,1.0,2.0,0.0,19,15
1351239,2025-08-17 18:30:00,Internacional,119,Flamengo,20,2025,Serie A,127,1.0,3.0,0,home,False,lose,24.0,22.0,26.0,6.0,6.0,7.0,10.0,15.0,4.0,3.0,0.0,away,away,3.0,1.0,1.0,2.0,12,15
1478035,2025-11-28 19:30:00,Internacional,119,Vasco DA Gama,36,2025,Serie A,133,,,0,away,False,,41.0,40.0,48.0,10.0,11.0,14.0,6.0,12.0,5.0,1.0,0.0,home,away,1.0,,1.0,,15,15
1478022,2025-11-24 21:00:00,Internacional,119,Santos,35,2025,Serie A,128,1.0,1.0,1,home,False,draw,41.0,40.0,48.0,10.0,11.0,14.0,5.0,12.0,4.0,3.0,0.0,away,away,2.0,,1.0,,15,15
1478045,2025-12-03 20:00:00,Internacional,119,Sao Paulo,37,2025,Serie A,126,,,0,away,False,,41.0,40.0,48.0,10.0,11.0,14.0,5.0,9.0,4.0,0.0,0.0,away,home,,,,,15,15
1351248,2025-08-23 18:30:00,Internacional,119,Cruzeiro,21,2025,Serie A,135,1.0,2.0,0,away,False,lose,24.0,23.0,28.0,6.0,6.0,8.0,7.0,14.0,3.0,0.0,3.0,home,home,1.0,2.0,3.0,1.0,13,15
1351292,2025-09-27 18:30:00,Internacional,119,Juventude,25,2025,Serie A,152,1.0,1.0,1,away,False,draw,28.0,29.0,37.0,7.0,7.0,10.0,3.0,13.0,3.0,0.0,1.0,home,home,2.0,1.0,3.0,1.0,15,15
1351043,2025-03-29 21:00:00,Internacional,119,Flamengo,1,2025,Serie A,127,1.0,1.0,1,away,False,draw,1.0,1.0,1.0,0.0,1.0,0.0,,,,,3.0,,home,,3.0,,0.0,9,15
1351079,2025-04-16 19:30:00,Internacional,119,Palmeiras,4,2025,Serie A,121,0.0,1.0,0,home,False,lose,5.0,4.0,2.0,1.0,2.0,1.0,,,5.0,1.0,1.0,away,away,0.0,1.0,0.0,1.0,10,15
1351265,2025-09-13 18:30:00,Internacional,119,Palmeiras,23,2025,Serie A,121,1.0,4.0,0,away,False,lose,27.0,26.0,33.0,7.0,6.0,9.0,6.0,16.0,3.0,3.0,0.0,home,home,2.0,2.0,1.0,3.0,12,15
1351279,2025-09-21 17:30:00,Internacional,119,Gremio,24,2025,Serie A,130,2.0,3.0,0,home,False,lose,27.0,28.0,36.0,7.0,6.0,10.0,6.0,16.0,3.0,0.0,1.0,away,away,1.0,1.0,4.0,1.0,13,15
1351369,2025-11-08 18:30:00,Internacional,119,Bahia,33,2025,Serie A,118,2.0,2.0,1,home,False,draw,37.0,37.0,46.0,9.0,10.0,14.0,4.0,9.0,1.0,0.0,3.0,away,away,0.0,2.0,1.0,1.0,15,15
1351114,2025-05-11 20:00:00,Internacional,119,Botafogo,8,2025,Serie A,120,0.0,4.0,0,away,False,lose,9.0,10.0,12.0,2.0,3.0,3.0,5.0,,4.0,0.0,1.0,away,home,2.0,1.0,4.0,1.0,13,15
1351169,2025-07-12 16:30:00,Internacional,119,Vitoria,13,2025,Serie A,136,1.0,0.0,3,home,False,win,14.0,13.0,18.0,3.0,5.0,5.0,2.0,7.0,1.0,0.0,3.0,away,home,0.0,1.0,2.0,0.0,14,15
1351227,2025-08-09 18:30:00,Internacional,119,RB Bragantino,19,2025,Serie A,794,3.0,1.0,3,away,False,win,24.0,21.0,23.0,6.0,6.0,6.0,10.0,12.0,4.0,0.0,0.0,home,home,1.0,1.0,2.0,3.0,11,15
1351142,2025-05-25 16:00:00,Internacional,119,Sport Recife,10,2025,Serie A,123,1.0,1.0,1,away,False,draw,11.0,12.0,14.0,2.0,5.0,3.0,5.0,,1.0,1.0,0.0,home,home,1.0,0.0,1.0,2.0,14,15
1351219,2025-08-03 20:30:00,Internacional,119,Sao Paulo,18,2025,Serie A,126,1.0,2.0,0,home,False,lose,21.0,18.0,22.0,5.0,6.0,6.0,10.0,12.0,7.0,1.0,3.0,home,away,1.0,3.0,1.0,1.0,13,15
1351329,2025-10-19 18:30:00,Internacional,119,Sport Recife,29,2025,Serie A,123,2.0,0.0,3,home,False,win,35.0,35.0,41.0,9.0,8.0,11.0,5.0,11.0,4.0,0.0,0.0,away,away,1.0,0.0,3.0,1.0,14,15
1478011,2025-11-20 21:30:00,Internacional,119,Ceara,34,2025,Serie A,129,2.0,1.0,3,away,False,win,40.0,39.0,47.0,10.0,10.0,14.0,2.0,10.0,2.0,1.0,1.0,home,home,2.0,1.0,2.0,1.0,15,15
1351149,2025-06-01 20:30:00,Internacional,119,Fluminense,11,2025,Serie A,124,0.0,2.0,0,home,False,lose,11.0,12.0,16.0,2.0,5.0,4.0,5.0,11.0,2.0,1.0,0.0,away,away,1.0,0.0,1.0,2.0,14,15
1351196,2025-07-23 21:30:00,Internacional,119,Santos,16,2025,Serie A,128,2.0,1.0,3,away,False,win,20.0,16.0,19.0,5.0,5.0,5.0,7.0,12.0,6.0,3.0,1.0,home,home,1.0,1.0,0.0,1.0,13,15
1351299,2025-10-01 19:30:00,Internacional,119,Corinthians,26,2025,Serie A,131,1.0,1.0,1,home,False,draw,29.0,30.0,38.0,7.0,8.0,10.0,4.0,11.0,1.0,1.0,3.0,away,home,1.0,2.0,1.0,0.0,15,15
1351089,2025-04-19 21:00:00,Internacional,119,Gremio,5,2025,Serie A,130,1.0,1.0,1,away,False,draw,6.0,5.0,3.0,1.0,3.0,1.0,,,4.0,0.0,3.0,home,home,0.0,3.0,1.0,1.0,12,15
1351129,2025-05-18 20:30:00,Internacional,119,Mirassol,9,2025,Serie A,7848,1.0,1.0,1,home,False,draw,10.0,11.0,13.0,2.0,4.0,3.0,4.0,,3.0,0.0,1.0,away,away,0.0,1.0,4.0,1.0,15,15
1351180,2025-10-22 19:00:00,Internacional,119,Bahia,14,2025,Serie A,118,0.0,1.0,0,away,False,lose,35.0,35.0,42.0,9.0,8.0,12.0,8.0,11.0,6.0,3.0,0.0,home,away,2.0,0.0,0.0,1.0,2,15
1351209,2025-07-27 18:30:00,Internacional,119,Vasco DA Gama,17,2025,Serie A,133,1.0,1.0,1,home,False,draw,21.0,17.0,20.0,5.0,6.0,5.0,9.0,14.0,9.0,3.0,0.0,away,home,2.0,1.0,1.0,2.0,10,15
1351333,2025-10-25 17:30:00,Internacional,119,Fluminense,30,2025,Serie A,124,0.0,1.0,0,away,False,lose,35.0,35.0,43.0,9.0,8.0,13.0,7.0,11.0,3.0,0.0,1.0,away,home,0.0,0.0,1.0,0.0,15,15
1351099,2025-04-26 16:00:00,Internacional,119,Juventude,6,2025,Serie A,152,3.0,1.0,3,home,False,win,9.0,8.0,4.0,2.0,3.0,1.0,6.0,,2.0,1.0,0.0,away,away,1.0,2.0,1.0,4.0,6,15
1478052,2025-12-07 16:00:00,Internacional,119,RB Bragantino,38,2025,Serie A,794,,,0,home,False,,41.0,40.0,48.0,10.0,11.0,14.0,5.0,9.0,1.0,0.0,,away,,,,,,15,15
1351189,2025-07-20 11:00:00,Internacional,119,Ceara,15,2025,Serie A,129,1.0,0.0,3,home,False,win,17.0,14.0,18.0,4.0,5.0,5.0,5.0,9.0,3.0,3.0,3.0,home,away,1.0,2.0,0.0,1.0,12,15
1351259,2025-08-31 20:30:00,Internacional,119,Fortaleza EC,22,2025,Serie A,154,2.0,1.0,3,home,False,win,27.0,25.0,29.0,7.0,6.0,8.0,4.0,13.0,3.0,0.0,0.0,away,away,1.0,1.0,2.0,4.0,10,15
1351349,2025-11-02 18:30:00,Internacional,119,Atletico-MG,31,2025,Serie A,1062,0.0,0.0,1,home,False,draw,36.0,35.0,43.0,9.0,9.0,13.0,6.0,11.0,3.0,0.0,0.0,away,away,0.0,0.0,1.0,1.0,15,15
1351360,2025-11-05 19:00:00,Internacional,119,Vitoria,32,2025,Serie A,136,0.0,1.0,0,away,False,lose,36.0,35.0,44.0,9.0,9.0,14.0,4.0,9.0,1.0,1.0,1.0,home,home,0.0,2.0,0.0,2.0,15,15
