type,date,team,n_simulations
brasileirao_title,2025-07-12,Palmeiras,102
brasileirao_title,2025-07-12,Fluminense,43
brasileirao_title,2025-07-12,Cruzeiro,89
brasileirao_title,2025-07-12,Atletico-MG,5
brasileirao_title,2025-07-12,Bahia,20
brasileirao_title,2025-07-12,RB Bragantino,13
brasileirao_title,2025-07-12,Fortaleza EC,1
brasileirao_relegation,2025-07-12,Santos,313
brasileirao_relegation,2025-07-12,Vasco DA Gama,211
brasileirao_relegation,2025-07-12,Juventude,730
brasileirao_relegation,2025-07-12,Sport Recife,803
brasileirao_relegation,2025-07-12,Ceara,171
brasileirao_relegation,2025-07-12,Fortaleza EC,320
brasileirao_relegation,2025-07-12,Vitoria,320
brasileirao_relegation,2025-07-12,Sao Paulo,358
brasileirao_relegation,2025-07-12,Internacional,116
brasileirao_relegation,2025-07-12,Mirassol,52
brasileirao_relegation,2025-07-12,Gremio,103
brasileirao_relegation,2025-07-12,Corinthians,69
brasileirao_relegation,2025-07-12,RB Bragantino,9
brasileirao_relegation,2025-07-12,Atletico-MG,22
brasileirao_relegation,2025-07-12,Bahia,1
brasileirao_relegation,2025-07-12,Fluminense,2
brasileirao_title,2025-07-13,Flamengo,443
brasileirao_title,2025-07-13,RB Bragantino,27
brasileirao_title,2025-07-13,Cruzeiro,155
brasileirao_title,2025-07-13,Botafogo,105
brasileirao_title,2025-07-13,Palmeiras,101
brasileirao_title,2025-07-13,Fluminense,46
brasileirao_title,2025-07-13,Bahia,13
brasileirao_title,2025-07-13,Ceara,1
brasileirao_title,2025-07-13,Mirassol,3
brasileirao_title,2025-07-13,Atletico-MG,4
brasileirao_title,2025-07-13,Vasco DA Gama,1
brasileirao_title,2025-07-13,Gremio,1
brasileirao_relegation,2025-07-13,Vitoria,336
brasileirao_relegation,2025-07-13,Sao Paulo,352
brasileirao_relegation,2025-07-13,Sport Recife,803
brasileirao_relegation,2025-07-13,Juventude,747
brasileirao_relegation,2025-07-13,Santos,288
brasileirao_relegation,2025-07-13,Fortaleza EC,461
brasileirao_relegation,2025-07-13,Vasco DA Gama,181
brasileirao_relegation,2025-07-13,Internacional,101
brasileirao_relegation,2025-07-13,Gremio,126
brasileirao_relegation,2025-07-13,Ceara,73
brasileirao_relegation,2025-07-13,Mirassol,49
brasileirao_relegation,2025-07-13,Corinthians,67
brasileirao_relegation,2025-07-13,Atletico-MG,14
brasileirao_relegation,2025-07-13,Palmeiras,1
brasileirao_relegation,2025-07-13,Bahia,1
brasileirao_title,2025-07-14,Flamengo,460
brasileirao_title,2025-07-14,Botafogo,114
brasileirao_title,2025-07-14,Fluminense,43
brasileirao_title,2025-07-14,Palmeiras,91
brasileirao_title,2025-07-14,Mirassol,3
brasileirao_title,2025-07-14,Cruzeiro,129
brasileirao_title,2025-07-14,Bahia,22
brasileirao_title,2025-07-14,RB Bragantino,34
brasileirao_title,2025-07-14,Ceara,1
brasileirao_title,2025-07-14,Corinthians,1
brasileirao_title,2025-07-14,Atletico-MG,2
brasileirao_relegation,2025-07-14,Juventude,686
brasileirao_relegation,2025-07-14,Sport Recife,846
brasileirao_relegation,2025-07-14,Internacional,103
brasileirao_relegation,2025-07-14,Fortaleza EC,415
brasileirao_relegation,2025-07-14,Ceara,67
brasileirao_relegation,2025-07-14,Vitoria,327
brasileirao_relegation,2025-07-14,Santos,274
brasileirao_relegation,2025-07-14,Corinthians,70
brasileirao_relegation,2025-07-14,Vasco DA Gama,236
brasileirao_relegation,2025-07-14,Gremio,134
brasileirao_relegation,2025-07-14,Atletico-MG,19
brasileirao_relegation,2025-07-14,Sao Paulo,354
brasileirao_relegation,2025-07-14,Mirassol,63
brasileirao_relegation,2025-07-14,Bahia,4
brasileirao_relegation,2025-07-14,Fluminense,2
brasileirao_title,2025-07-16,Botafogo,107
brasileirao_title,2025-07-16,Fluminense,51
brasileirao_title,2025-07-16,Palmeiras,107
brasileirao_title,2025-07-16,Flamengo,364
brasileirao_title,2025-07-16,Cruzeiro,200
brasileirao_title,2025-07-16,Corinthians,3
brasileirao_title,2025-07-16,RB Bragantino,28
brasileirao_title,2025-07-16,Bahia,28
brasileirao_title,2025-07-16,Atletico-MG,5
brasileirao_title,2025-07-16,Gremio,1
brasileirao_title,2025-07-16,Mirassol,5
brasileirao_title,2025-07-16,Ceara,1
brasileirao_relegation,2025-07-16,Vitoria,328
brasileirao_relegation,2025-07-16,Fortaleza EC,474
brasileirao_relegation,2025-07-16,Gremio,151
brasileirao_relegation,2025-07-16,Sport Recife,853
brasileirao_relegation,2025-07-16,Sao Paulo,389
brasileirao_relegation,2025-07-16,Atletico-MG,15
brasileirao_relegation,2025-07-16,Juventude,654
brasileirao_relegation,2025-07-16,Corinthians,32
brasileirao_relegation,2025-07-16,Vasco DA Gama,203
brasileirao_relegation,2025-07-16,Ceara,111
brasileirao_relegation,2025-07-16,Santos,214
brasileirao_relegation,2025-07-16,Internacional,100
brasileirao_relegation,2025-07-16,Mirassol,68
brasileirao_relegation,2025-07-16,Bahia,3
brasileirao_relegation,2025-07-16,Fluminense,3
brasileirao_relegation,2025-07-16,Botafogo,1
brasileirao_relegation,2025-07-16,RB Bragantino,1
brasileirao_title,2025-07-17,Flamengo,298
brasileirao_title,2025-07-17,Cruzeiro,321
brasileirao_title,2025-07-17,Botafogo,93
brasileirao_title,2025-07-17,Fluminense,16
brasileirao_title,2025-07-17,Palmeiras,101
brasileirao_title,2025-07-17,Corinthians,3
brasileirao_title,2025-07-17,RB Bragantino,31
brasileirao_title,2025-07-17,Bahia,24
brasileirao_title,2025-07-17,Atletico-MG,11
brasileirao_title,2025-07-17,Gremio,2
brasileirao_relegation,2025-07-17,Fortaleza EC,483
brasileirao_relegation,2025-07-17,Ceara,114
brasileirao_relegation,2025-07-17,Juventude,679
brasileirao_relegation,2025-07-17,Sport Recife,831
brasileirao_relegation,2025-07-17,Internacional,110
brasileirao_relegation,2025-07-17,Vitoria,324
brasileirao_relegation,2025-07-17,Gremio,137
brasileirao_relegation,2025-07-17,Vasco DA Gama,230
brasileirao_relegation,2025-07-17,Santos,235
brasileirao_relegation,2025-07-17,Sao Paulo,362
brasileirao_relegation,2025-07-17,Corinthians,24
brasileirao_relegation,2025-07-17,Mirassol,44
brasileirao_relegation,2025-07-17,RB Bragantino,2
brasileirao_relegation,2025-07-17,Atletico-MG,12
brasileirao_relegation,2025-07-17,Fluminense,10
brasileirao_relegation,2025-07-17,Bahia,1
brasileirao_relegation,2025-07-17,Botafogo,2
brasileirao_title,2025-07-19,Cruzeiro,327
brasileirao_title,2025-07-19,Palmeiras,103
brasileirao_title,2025-07-19,Flamengo,305
brasileirao_title,2025-07-19,Fluminense,15
brasileirao_title,2025-07-19,Botafogo,79
brasileirao_title,2025-07-19,Bahia,28
brasileirao_title,2025-07-19,Mirassol,6
brasileirao_title,2025-07-19,RB Bragantino,25
brasileirao_title,2025-07-19,Corinthians,5
brasileirao_title,2025-07-19,Ceara,2
brasileirao_title,2025-07-19,Atletico-MG,4
brasileirao_title,2025-07-19,Internacional,1
brasileirao_relegation,2025-07-19,Sao Paulo,239
brasileirao_relegation,2025-07-19,Sport Recife,846
brasileirao_relegation,2025-07-19,Juventude,679
brasileirao_relegation,2025-07-19,Vitoria,339
brasileirao_relegation,2025-07-19,Fortaleza EC,509
brasileirao_relegation,2025-07-19,Santos,284
brasileirao_relegation,2025-07-19,Vasco DA Gama,253
brasileirao_relegation,2025-07-19,Ceara,131
brasileirao_relegation,2025-07-19,Internacional,132
brasileirao_relegation,2025-07-19,Gremio,106
brasileirao_relegation,2025-07-19,Atletico-MG,13
brasileirao_relegation,2025-07-19,Mirassol,26
brasileirao_relegation,2025-07-19,Corinthians,34
brasileirao_relegation,2025-07-19,Fluminense,5
brasileirao_relegation,2025-07-19,Botafogo,1
brasileirao_relegation,2025-07-19,RB Bragantino,3
brasileirao_title,2025-07-20,Cruzeiro,384
brasileirao_title,2025-07-20,Flamengo,259
brasileirao_title,2025-07-20,Palmeiras,115
brasileirao_title,2025-07-20,Botafogo,93
brasileirao_title,2025-07-20,Bahia,24
brasileirao_title,2025-07-20,Fluminense,7
brasileirao_title,2025-07-20,RB Bragantino,11
brasileirao_title,2025-07-20,Atletico-MG,4
brasileirao_title,2025-07-20,Mirassol,2
brasileirao_title,2025-07-20,Gremio,1
brasileirao_relegation,2025-07-20,Santos,310
brasileirao_relegation,2025-07-20,Vasco DA Gama,244
brasileirao_relegation,2025-07-20,Juventude,722
brasileirao_relegation,2025-07-20,Sport Recife,874
brasileirao_relegation,2025-07-20,RB Bragantino,5
brasileirao_relegation,2025-07-20,Internacional,63
brasileirao_relegation,2025-07-20,Fortaleza EC,533
brasileirao_relegation,2025-07-20,Ceara,180
brasileirao_relegation,2025-07-20,Corinthians,36
brasileirao_relegation,2025-07-20,Sao Paulo,263
brasileirao_relegation,2025-07-20,Gremio,85
brasileirao_relegation,2025-07-20,Fluminense,16
brasileirao_relegation,2025-07-20,Atletico-MG,25
brasileirao_relegation,2025-07-20,Vitoria,227
brasileirao_relegation,2025-07-20,Mirassol,14
brasileirao_relegation,2025-07-20,Bahia,3
brasileirao_title,2025-07-23,Cruzeiro,274
brasileirao_title,2025-07-23,Flamengo,364
brasileirao_title,2025-07-23,Palmeiras,139
brasileirao_title,2025-07-23,Botafogo,88
brasileirao_title,2025-07-23,RB Bragantino,1
brasileirao_title,2025-07-23,Bahia,26
brasileirao_title,2025-07-23,Mirassol,4
brasileirao_title,2025-07-23,Fluminense,2
brasileirao_title,2025-07-23,Atletico-MG,2
brasileirao_relegation,2025-07-23,Juventude,725
brasileirao_relegation,2025-07-23,Sao Paulo,235
brasileirao_relegation,2025-07-23,Vasco DA Gama,220
brasileirao_relegation,2025-07-23,Sport Recife,855
brasileirao_relegation,2025-07-23,Ceara,230
brasileirao_relegation,2025-07-23,Vitoria,253
brasileirao_relegation,2025-07-23,Santos,414
brasileirao_relegation,2025-07-23,Fortaleza EC,458
brasileirao_relegation,2025-07-23,Corinthians,35
brasileirao_relegation,2025-07-23,Fluminense,25
brasileirao_relegation,2025-07-23,Atletico-MG,21
brasileirao_relegation,2025-07-23,Internacional,31
brasileirao_relegation,2025-07-23,Gremio,85
brasileirao_relegation,2025-07-23,RB Bragantino,6
brasileirao_relegation,2025-07-23,Mirassol,7
brasileirao_title,2025-07-24,Cruzeiro,319
brasileirao_title,2025-07-24,Botafogo,86
brasileirao_title,2025-07-24,Palmeiras,130
brasileirao_title,2025-07-24,RB Bragantino,3
brasileirao_title,2025-07-24,Flamengo,328
brasileirao_title,2025-07-24,Mirassol,6
brasileirao_title,2025-07-24,Bahia,24
brasileirao_title,2025-07-24,Fluminense,2
brasileirao_title,2025-07-24,Atletico-MG,2
brasileirao_relegation,2025-07-24,Ceara,238
brasileirao_relegation,2025-07-24,Vasco DA Gama,220
brasileirao_relegation,2025-07-24,Juventude,810
brasileirao_relegation,2025-07-24,Sport Recife,861
brasileirao_relegation,2025-07-24,Santos,421
brasileirao_relegation,2025-07-24,Fortaleza EC,486
brasileirao_relegation,2025-07-24,Vitoria,235
brasileirao_relegation,2025-07-24,Sao Paulo,108
brasileirao_relegation,2025-07-24,Gremio,99
brasileirao_relegation,2025-07-24,Corinthians,30
brasileirao_relegation,2025-07-24,Fluminense,30
brasileirao_relegation,2025-07-24,Internacional,20
brasileirao_relegation,2025-07-24,Atletico-MG,26
brasileirao_relegation,2025-07-24,RB Bragantino,6
brasileirao_relegation,2025-07-24,Mirassol,10
brasileirao_title,2025-07-26,Palmeiras,203
brasileirao_title,2025-07-26,Flamengo,340
brasileirao_title,2025-07-26,Cruzeiro,290
brasileirao_title,2025-07-26,Botafogo,47
brasileirao_title,2025-07-26,Bahia,14
brasileirao_title,2025-07-26,Internacional,3
brasileirao_title,2025-07-26,Corinthians,1
brasileirao_title,2025-07-26,Fluminense,1
brasileirao_title,2025-07-26,Atletico-MG,1
brasileirao_relegation,2025-07-26,Santos,401
brasileirao_relegation,2025-07-26,Vasco DA Gama,245
brasileirao_relegation,2025-07-26,Juventude,826
brasileirao_relegation,2025-07-26,Sport Recife,866
brasileirao_relegation,2025-07-26,Sao Paulo,104
brasileirao_relegation,2025-07-26,Ceara,239
brasileirao_relegation,2025-07-26,Fortaleza EC,425
brasileirao_relegation,2025-07-26,Vitoria,229
brasileirao_relegation,2025-07-26,Gremio,141
brasileirao_relegation,2025-07-26,Corinthians,33
brasileirao_relegation,2025-07-26,Internacional,26
brasileirao_relegation,2025-07-26,Atletico-MG,16
brasileirao_relegation,2025-07-26,RB Bragantino,11
brasileirao_relegation,2025-07-26,Fluminense,30
brasileirao_relegation,2025-07-26,Mirassol,7
brasileirao_relegation,2025-07-26,Bahia,1
brasileirao_title,2025-07-27,Botafogo,48
brasileirao_title,2025-07-27,Flamengo,447
brasileirao_title,2025-07-27,Cruzeiro,153
brasileirao_title,2025-07-27,Palmeiras,215
brasileirao_title,2025-07-27,Mirassol,5
brasileirao_title,2025-07-27,Bahia,26
brasileirao_title,2025-07-27,Sao Paulo,1
brasileirao_title,2025-07-27,RB Bragantino,3
brasileirao_title,2025-07-27,Corinthians,1
brasileirao_title,2025-07-27,Fluminense,1
brasileirao_relegation,2025-07-27,Santos,443
brasileirao_relegation,2025-07-27,Vitoria,261
brasileirao_relegation,2025-07-27,Juventude,819
brasileirao_relegation,2025-07-27,Sport Recife,868
brasileirao_relegation,2025-07-27,Vasco DA Gama,261
brasileirao_relegation,2025-07-27,Ceara,122
brasileirao_relegation,2025-07-27,Fortaleza EC,446
brasileirao_relegation,2025-07-27,RB Bragantino,22
brasileirao_relegation,2025-07-27,Gremio,163
brasileirao_relegation,2025-07-27,Internacional,43
brasileirao_relegation,2025-07-27,Fluminense,31
brasileirao_relegation,2025-07-27,Sao Paulo,56
brasileirao_relegation,2025-07-27,Corinthians,26
brasileirao_relegation,2025-07-27,Mirassol,11
brasileirao_relegation,2025-07-27,Atletico-MG,27
brasileirao_relegation,2025-07-27,Bahia,1
brasileirao_title,2025-07-29,Flamengo,435
brasileirao_title,2025-07-29,Bahia,46
brasileirao_title,2025-07-29,Palmeiras,193
brasileirao_title,2025-07-29,Botafogo,46
brasileirao_title,2025-07-29,Cruzeiro,174
brasileirao_title,2025-07-29,Atletico-MG,3
brasileirao_title,2025-07-29,Mirassol,2
brasileirao_title,2025-07-29,RB Bragantino,1
brasileirao_relegation,2025-07-29,Ceara,111
brasileirao_relegation,2025-07-29,Santos,447
brasileirao_relegation,2025-07-29,Sport Recife,880
brasileirao_relegation,2025-07-29,Juventude,830
brasileirao_relegation,2025-07-29,Fortaleza EC,484
brasileirao_relegation,2025-07-29,Vasco DA Gama,259
brasileirao_relegation,2025-07-29,Fluminense,43
brasileirao_relegation,2025-07-29,RB Bragantino,17
brasileirao_relegation,2025-07-29,Sao Paulo,73
brasileirao_relegation,2025-07-29,Gremio,82
brasileirao_relegation,2025-07-29,Vitoria,255
brasileirao_relegation,2025-07-29,Internacional,37
brasileirao_relegation,2025-07-29,Corinthians,38
brasileirao_relegation,2025-07-29,Atletico-MG,31
brasileirao_relegation,2025-07-29,Mirassol,13
brasileirao_title,2025-08-02,Palmeiras,178
brasileirao_title,2025-08-02,Botafogo,74
brasileirao_title,2025-08-02,Bahia,18
brasileirao_title,2025-08-02,Flamengo,451
brasileirao_title,2025-08-02,Cruzeiro,166
brasileirao_title,2025-08-02,Mirassol,9
brasileirao_title,2025-08-02,RB Bragantino,2
brasileirao_title,2025-08-02,Gremio,1
brasileirao_title,2025-08-02,Atletico-MG,1
brasileirao_relegation,2025-08-02,Juventude,830
brasileirao_relegation,2025-08-02,Fortaleza EC,469
brasileirao_relegation,2025-08-02,Vitoria,233
brasileirao_relegation,2025-08-02,Sport Recife,872
brasileirao_relegation,2025-08-02,Santos,456
brasileirao_relegation,2025-08-02,Vasco DA Gama,307
brasileirao_relegation,2025-08-02,Gremio,123
brasileirao_relegation,2025-08-02,Ceara,102
brasileirao_relegation,2025-08-02,Internacional,44
brasileirao_relegation,2025-08-02,Sao Paulo,64
brasileirao_relegation,2025-08-02,Corinthians,28
brasileirao_relegation,2025-08-02,RB Bragantino,16
brasileirao_relegation,2025-08-02,Atletico-MG,36
brasileirao_relegation,2025-08-02,Mirassol,5
brasileirao_relegation,2025-08-02,Fluminense,14
brasileirao_relegation,2025-08-02,Bahia,1
brasileirao_title,2025-08-03,Flamengo,453
brasileirao_title,2025-08-03,Palmeiras,211
brasileirao_title,2025-08-03,Cruzeiro,263
brasileirao_title,2025-08-03,Bahia,32
brasileirao_title,2025-08-03,Fluminense,4
brasileirao_title,2025-08-03,Mirassol,13
brasileirao_title,2025-08-03,Botafogo,22
brasileirao_title,2025-08-03,Atletico-MG,1
brasileirao_title,2025-08-03,Sao Paulo,1
brasileirao_relegation,2025-08-03,RB Bragantino,33
brasileirao_relegation,2025-08-03,Fortaleza EC,520
brasileirao_relegation,2025-08-03,Sport Recife,975
brasileirao_relegation,2025-08-03,Juventude,902
brasileirao_relegation,2025-08-03,Santos,468
brasileirao_relegation,2025-08-03,Vasco DA Gama,352
brasileirao_relegation,2025-08-03,Internacional,91
brasileirao_relegation,2025-08-03,Vitoria,294
brasileirao_relegation,2025-08-03,Ceara,129
brasileirao_relegation,2025-08-03,Gremio,122
brasileirao_relegation,2025-08-03,Corinthians,48
brasileirao_relegation,2025-08-03,Sao Paulo,25
brasileirao_relegation,2025-08-03,Fluminense,18
brasileirao_relegation,2025-08-03,Atletico-MG,19
brasileirao_relegation,2025-08-03,Mirassol,3
brasileirao_relegation,2025-08-03,Bahia,1
brasileirao_title,2025-08-04,Cruzeiro,272
brasileirao_title,2025-08-04,Palmeiras,187
brasileirao_title,2025-08-04,Flamengo,464
brasileirao_title,2025-08-04,Bahia,36
brasileirao_title,2025-08-04,Mirassol,7
brasileirao_title,2025-08-04,Botafogo,28
brasileirao_title,2025-08-04,Atletico-MG,2
brasileirao_title,2025-08-04,RB Bragantino,2
brasileirao_title,2025-08-04,Fluminense,2
brasileirao_relegation,2025-08-04,Fluminense,23
brasileirao_relegation,2025-08-04,Vitoria,327
brasileirao_relegation,2025-08-04,Juventude,934
brasileirao_relegation,2025-08-04,Sport Recife,978
brasileirao_relegation,2025-08-04,Gremio,130
brasileirao_relegation,2025-08-04,Fortaleza EC,535
brasileirao_relegation,2025-08-04,Corinthians,57
brasileirao_relegation,2025-08-04,Santos,323
brasileirao_relegation,2025-08-04,Ceara,151
brasileirao_relegation,2025-08-04,Internacional,84
brasileirao_relegation,2025-08-04,Vasco DA Gama,377
brasileirao_relegation,2025-08-04,Mirassol,7
brasileirao_relegation,2025-08-04,RB Bragantino,26
brasileirao_relegation,2025-08-04,Atletico-MG,14
brasileirao_relegation,2025-08-04,Sao Paulo,31
brasileirao_relegation,2025-08-04,Bahia,3
brasileirao_title,2025-08-09,Flamengo,500
brasileirao_title,2025-08-09,Botafogo,85
brasileirao_title,2025-08-09,Internacional,2
brasileirao_title,2025-08-09,Palmeiras,154
brasileirao_title,2025-08-09,Bahia,13
brasileirao_title,2025-08-09,Cruzeiro,237
brasileirao_title,2025-08-09,Atletico-MG,4
brasileirao_title,2025-08-09,Mirassol,4
brasileirao_title,2025-08-09,Sao Paulo,1
brasileirao_relegation,2025-08-09,Gremio,111
brasileirao_relegation,2025-08-09,Fortaleza EC,691
brasileirao_relegation,2025-08-09,Juventude,941
brasileirao_relegation,2025-08-09,Sport Recife,955
brasileirao_relegation,2025-08-09,Vitoria,413
brasileirao_relegation,2025-08-09,Ceara,137
brasileirao_relegation,2025-08-09,Santos,298
brasileirao_relegation,2025-08-09,Vasco DA Gama,312
brasileirao_relegation,2025-08-09,Mirassol,6
brasileirao_relegation,2025-08-09,Corinthians,41
brasileirao_relegation,2025-08-09,Atletico-MG,9
brasileirao_relegation,2025-08-09,Fluminense,11
brasileirao_relegation,2025-08-09,RB Bragantino,38
brasileirao_relegation,2025-08-09,Internacional,31
brasileirao_relegation,2025-08-09,Sao Paulo,5
brasileirao_relegation,2025-08-09,Bahia,1
brasileirao_title,2025-08-10,Flamengo,540
brasileirao_title,2025-08-10,Palmeiras,234
brasileirao_title,2025-08-10,Cruzeiro,128
brasileirao_title,2025-08-10,Botafogo,72
brasileirao_title,2025-08-10,Bahia,18
brasileirao_title,2025-08-10,Atletico-MG,4
brasileirao_title,2025-08-10,Mirassol,3
brasileirao_title,2025-08-10,Sao Paulo,1
brasileirao_relegation,2025-08-10,Fortaleza EC,691
brasileirao_relegation,2025-08-10,Vitoria,391
brasileirao_relegation,2025-08-10,Juventude,937
brasileirao_relegation,2025-08-10,Sport Recife,931
brasileirao_relegation,2025-08-10,Santos,155
brasileirao_relegation,2025-08-10,Internacional,28
brasileirao_relegation,2025-08-10,Ceara,177
brasileirao_relegation,2025-08-10,Vasco DA Gama,345
brasileirao_relegation,2025-08-10,Gremio,228
brasileirao_relegation,2025-08-10,Corinthians,43
brasileirao_relegation,2025-08-10,RB Bragantino,34
brasileirao_relegation,2025-08-10,Atletico-MG,9
brasileirao_relegation,2025-08-10,Sao Paulo,11
brasileirao_relegation,2025-08-10,Fluminense,18
brasileirao_relegation,2025-08-10,Mirassol,2
brasileirao_title,2025-08-11,Palmeiras,233
brasileirao_title,2025-08-11,Flamengo,538
brasileirao_title,2025-08-11,Cruzeiro,117
brasileirao_title,2025-08-11,Botafogo,90
brasileirao_title,2025-08-11,Bahia,16
brasileirao_title,2025-08-11,Mirassol,4
brasileirao_title,2025-08-11,Fluminense,1
brasileirao_title,2025-08-11,Sao Paulo,1
brasileirao_relegation,2025-08-11,Juventude,864
brasileirao_relegation,2025-08-11,RB Bragantino,55
brasileirao_relegation,2025-08-11,Fortaleza EC,714
brasileirao_relegation,2025-08-11,Sport Recife,915
brasileirao_relegation,2025-08-11,Internacional,30
brasileirao_relegation,2025-08-11,Vasco DA Gama,376
brasileirao_relegation,2025-08-11,Gremio,252
brasileirao_relegation,2025-08-11,Ceara,171
brasileirao_relegation,2025-08-11,Vitoria,401
brasileirao_relegation,2025-08-11,Fluminense,10
brasileirao_relegation,2025-08-11,Corinthians,64
brasileirao_relegation,2025-08-11,Atletico-MG,5
brasileirao_relegation,2025-08-11,Santos,134
brasileirao_relegation,2025-08-11,Sao Paulo,4
brasileirao_relegation,2025-08-11,Mirassol,5
brasileirao_title,2025-08-16,Botafogo,93
brasileirao_title,2025-08-16,Flamengo,524
brasileirao_title,2025-08-16,Palmeiras,207
brasileirao_title,2025-08-16,Cruzeiro,122
brasileirao_title,2025-08-16,Bahia,41
brasileirao_title,2025-08-16,Fluminense,2
brasileirao_title,2025-08-16,Sao Paulo,1
brasileirao_relegation,2025-08-16,Juventude,765
brasileirao_relegation,2025-08-16,Sport Recife,900
brasileirao_relegation,2025-08-16,Vasco DA Gama,360
brasileirao_relegation,2025-08-16,Fortaleza EC,765
brasileirao_relegation,2025-08-16,RB Bragantino,72
brasileirao_relegation,2025-08-16,Vitoria,432
brasileirao_relegation,2025-08-16,Gremio,231
brasileirao_relegation,2025-08-16,Ceara,97
brasileirao_relegation,2025-08-16,Corinthians,161
brasileirao_relegation,2025-08-16,Santos,122
brasileirao_relegation,2025-08-16,Internacional,20
brasileirao_relegation,2025-08-16,Mirassol,12
brasileirao_relegation,2025-08-16,Fluminense,6
brasileirao_relegation,2025-08-16,Sao Paulo,10
brasileirao_relegation,2025-08-16,Atletico-MG,7
brasileirao_title,2025-08-17,Palmeiras,206
brasileirao_title,2025-08-17,Cruzeiro,70
brasileirao_title,2025-08-17,Flamengo,674
brasileirao_title,2025-08-17,Botafogo,13
brasileirao_title,2025-08-17,Bahia,24
brasileirao_title,2025-08-17,Mirassol,3
brasileirao_relegation,2025-08-17,Fortaleza EC,762
brasileirao_relegation,2025-08-17,Vitoria,469
brasileirao_relegation,2025-08-17,Juventude,795
brasileirao_relegation,2025-08-17,Sport Recife,915
brasileirao_relegation,2025-08-17,Santos,319
brasileirao_relegation,2025-08-17,Corinthians,165
brasileirao_relegation,2025-08-17,RB Bragantino,92
brasileirao_relegation,2025-08-17,Ceara,116
brasileirao_relegation,2025-08-17,Gremio,117
brasileirao_relegation,2025-08-17,Atletico-MG,39
brasileirao_relegation,2025-08-17,Vasco DA Gama,97
brasileirao_relegation,2025-08-17,Internacional,54
brasileirao_relegation,2025-08-17,Mirassol,5
brasileirao_relegation,2025-08-17,Sao Paulo,7
brasileirao_relegation,2025-08-17,Fluminense,7
brasileirao_relegation,2025-08-17,Botafogo,1
brasileirao_title,2025-08-18,Flamengo,634
brasileirao_title,2025-08-18,Cruzeiro,80
brasileirao_title,2025-08-18,Palmeiras,240
brasileirao_title,2025-08-18,Botafogo,18
brasileirao_title,2025-08-18,Bahia,15
brasileirao_title,2025-08-18,Fluminense,1
brasileirao_title,2025-08-18,Mirassol,2
brasileirao_relegation,2025-08-18,Vitoria,448
brasileirao_relegation,2025-08-18,Sport Recife,900
brasileirao_relegation,2025-08-18,Fortaleza EC,760
brasileirao_relegation,2025-08-18,Juventude,808
brasileirao_relegation,2025-08-18,Santos,332
brasileirao_relegation,2025-08-18,Corinthians,139
brasileirao_relegation,2025-08-18,Ceara,117
brasileirao_relegation,2025-08-18,Atletico-MG,41
brasileirao_relegation,2025-08-18,Vasco DA Gama,124
brasileirao_relegation,2025-08-18,Gremio,129
brasileirao_relegation,2025-08-18,RB Bragantino,92
brasileirao_relegation,2025-08-18,Internacional,52
brasileirao_relegation,2025-08-18,Fluminense,5
brasileirao_relegation,2025-08-18,Mirassol,4
brasileirao_relegation,2025-08-18,Sao Paulo,8
brasileirao_relegation,2025-08-18,Botafogo,1
brasileirao_title,2025-08-20,Palmeiras,248
brasileirao_title,2025-08-20,Flamengo,647
brasileirao_title,2025-08-20,Bahia,15
brasileirao_title,2025-08-20,Cruzeiro,57
brasileirao_title,2025-08-20,Botafogo,17
brasileirao_title,2025-08-20,Mirassol,5
brasileirao_title,2025-08-20,Fluminense,1
brasileirao_relegation,2025-08-20,Atletico-MG,41
brasileirao_relegation,2025-08-20,Juventude,684
brasileirao_relegation,2025-08-20,Santos,331
brasileirao_relegation,2025-08-20,Sport Recife,897
brasileirao_relegation,2025-08-20,Gremio,142
brasileirao_relegation,2025-08-20,Fortaleza EC,773
brasileirao_relegation,2025-08-20,Ceara,118
brasileirao_relegation,2025-08-20,Vitoria,461
brasileirao_relegation,2025-08-20,Vasco DA Gama,196
brasileirao_relegation,2025-08-20,RB Bragantino,80
brasileirao_relegation,2025-08-20,Corinthians,148
brasileirao_relegation,2025-08-20,Fluminense,7
brasileirao_relegation,2025-08-20,Internacional,66
brasileirao_relegation,2025-08-20,Mirassol,8
brasileirao_relegation,2025-08-20,Sao Paulo,8
brasileirao_title,2025-08-23,Flamengo,639
brasileirao_title,2025-08-23,Palmeiras,225
brasileirao_title,2025-08-23,Cruzeiro,85
brasileirao_title,2025-08-23,Bahia,27
brasileirao_title,2025-08-23,Botafogo,12
brasileirao_title,2025-08-23,Mirassol,2
brasileirao_relegation,2025-08-23,Fortaleza EC,767
brasileirao_relegation,2025-08-23,Sport Recife,894
brasileirao_relegation,2025-08-23,Vitoria,451
brasileirao_relegation,2025-08-23,Juventude,694
brasileirao_relegation,2025-08-23,Ceara,115
brasileirao_relegation,2025-08-23,Vasco DA Gama,212
brasileirao_relegation,2025-08-23,Santos,320
brasileirao_relegation,2025-08-23,Gremio,162
brasileirao_relegation,2025-08-23,Fluminense,10
brasileirao_relegation,2025-08-23,RB Bragantino,45
brasileirao_relegation,2025-08-23,Corinthians,158
brasileirao_relegation,2025-08-23,Internacional,72
brasileirao_relegation,2025-08-23,Atletico-MG,50
brasileirao_relegation,2025-08-23,Sao Paulo,7
brasileirao_relegation,2025-08-23,Mirassol,3
